condition,"(1r,6s)-3-hydroxy-4-methyl-7-oxabicyclo(4.1.0)hept-3-ene-2,5-dione","(2s)-2-benzyl-4-(2,5-dimethylanilino)-4-oxobutanoic acid","(9r)-9-phenyl-5,6,7,9-tetrahydro-4h-[1,2,4]triazolo[5,1-b]quinazolin-8-one","1,3-bis(o-tolyl)thiourea","1,7-octadiene","1,8-nonadiene",1-methyl-4-phenylpyridinium,"2,4-dimethylphenylacetonitrile",2-(3-methoxypropylamino)-n-[4-(trifluoromethoxy)phenyl]acetamide,2-cyanoethyl acrylate,2-demethylthiocolchicine formate,"2-methyl-6-phenylimidazo[2,1-b]-1,3,4-selenadiazole","2h-indol-2-one, 3-(1,3-dihydro-3-oxo-2h-indol-2-ylidene)-1,3-dihydro-","3,6-diamino-10-methylacridinium chloride","3,6-dibromo-alpha-((dimethylamino)methyl)-9h-carbazole-9-ethanol",4-nitroquinoline 1-oxide,5-fluorouracil,"7,7-dimethyl-2-(4-methylphenyl)-6,7,8,9-tetrahydro-1,2,4-triazolo[5,1-b]benzot hiazol-5-one","7-methoxy-2,5-dimethyl-1,2,3,4-tetrahydropyrimido[3,4-a]-indole","7-oxabicyclo(2.2.1)heptane-2,3-dicarboxylic acid, 1,4-dimethyl-, (exo,exo)-","8-benzylamino-7-ethyl-3-methyl-3,7-dihydro-purine-2,6-dione",8-methoxypsoralen,CID 403818,CID 622648,T=23.0,T=25.0,T=37.0,T=nan,acetic acid,aclarubicin,adenophostin a,aklavin hydrochloride,alizarin,alverine citrate,amphotericin b,amsacrine,azane;dichloroplatinum,basifungin,bathophenanthroline disulfonic acid,benomyl,benzaldehyde,"benzoic acid, 4-[[(2,5-dihydroxyphenyl)methyl]amino]-, methyl ester",berberine chloride,bleomycin,busulfan,cadmium chloride,calyculin a,camptothecin,cantharidin,carmustine,caspofungin,chlorambucil,"cis-oxalato-trans-l-1,2-diaminocyclohexaneplatinum(ii)",clotrimazole,cobalt chloride,copper sulfate,curcumin,cycloheximide,diallyl disulfide,diallyl sulfide,dipropyl disulfide,disodium cantharidin,floxuridine,formestane,hexestrol,hydrogen peroxide,hydroxyurea,hygromycin,isopsoralen,levodopa,lithium chloride,lithium chloride|tacrolimus,lovastatin,manganese (ii) chloride,mebendazole,mechlorethamine,melphalan,mercuric chloride,methotrexate,methyl methanesulfonate,miconazole,mitomycin c,mycophenolic acid,myriocin,"n,n'-di-2-propen-1-ylurea",nitric oxide,nocodazole,norcantharidin,nystatin [usp:inn:ban:jan],pH=7.5pH,pH=8.0pH,papuamide b,paraquat,parthenolide,"phosphine sulfide, tris(4-methylphenyl)-","platinum(ii),1-cyclobutanedicarboxylato)diammine-, cis-",potassium dichromate,potassium metabisulfite,psoralen,radiation=None,rapamycin,rhizoxin,ro106-9920,rotenone,sanguinarine sulfate,sodium arsenite,sodium chloride,sodium fluoride,sorbitol,splitomicin,staurosporine,streptovitacin a,streptozocin,tacrolimus,tacrolimus|sodium chloride,teniposide,thiabendazole,thimerosal,thiotepa,tryptanthrin,wortmannin,xanthohumol,zinc chloride
4-methylimidazole,0.02455586696039741,-0.033371842631085384,-0.04068899781585386,-0.028530507225802748,-0.02167986374608546,-0.046339940731352516,0.023262052692122333,-0.023850313008678858,-0.0467820225875283,-0.0575721414125721,-0.044172706629510256,-0.010476615728306056,-0.02523338787748272,0.06286046291189766,0.0037536470142639573,0.05363544344972819,0.03710438001516625,-0.03546829784250042,-0.042860046218105526,-0.009076611381177789,-0.03966359084941522,0.017076697461724265,-0.02521949019296737,-0.0939510624387988,0.0009630084441184627,0.008553919328873427,0.04741751001982675,-0.021007084216316817,-0.009174614453805005,0.00636945561492408,-0.0046053806644110835,0.03719881541127852,-0.022805477178689925,0.03909213414658905,0.00021479810188186957,-0.009687615237064798,0.039506849618634536,-0.12706512775187115,0.022069112652630913,0.028784000546833822,0.011867918351362654,-0.025954113555658204,0.04840398154415678,0.008896124903445962,0.017159422289156994,-0.006810221149922006,-0.03786220080071861,0.04001886860596902,0.0006325869238875387,-0.0022673862754401773,0.033326683464831315,-0.026600700428602374,-0.007349946191694084,0.00926859559623801,-0.03827429086455,-0.014647825107218229,-0.09508613925383332,0.013920886024611712,-0.03584434143846916,-0.08405537476074884,-0.04247504098107808,-0.008325006138708126,-0.007605678041592635,0.018672999932194147,0.007116823732065971,-0.007795034328236016,0.040456559658370236,-0.032370490077377884,0.03720639572143606,-0.003009087446270519,0.04875369336163108,0.024373436316710767,-0.007902293528807667,0.06168122352448946,0.009974071842067965,0.03630457543761834,-0.03278842755254328,0.010607515776706804,0.04656066424461385,0.07995532827721387,0.037463089606078546,0.04735575017955482,0.02995081775879707,-0.059152377226618695,0.011129557465561078,-0.00682291300683424,0.025921385485614682,-0.014654742622480054,0.023004617395218998,-0.0059380822222550415,-0.06791188733674466,-0.023165540144512654,0.04113369898718035,-0.01220466104188273,-0.08294985391938615,0.040527697126336804,-0.00845249441219204,-0.07886719481150506,0.03086472324162986,0.016690740255710455,-0.038638098477056,-0.003691552624302241,-0.015166232398852161,0.032216948989166674,0.01637543043837687,-0.0020833241298142437,0.032111738923457346,0.002157418582443639,-0.05413122128898593,-0.029249242213732003,-0.00015968465958679975,0.02092542507829651,0.001616895952269501,-0.04939050895764018,0.05269986248059396,0.04033810586180161,0.009103474846931994,-0.0952817487694402,-0.008548444799014957,0.040715781604275685,0.01598918073741701,0.02076112112232023,-0.0254093065036559
5-(hydroxymethyl)furfural,-0.016408737371499844,-0.0029477064719989256,-0.008056434503338965,-0.018197978537832227,-0.000307926918504812,-0.029796184137789214,0.02891397134053416,-0.0030170045148908064,-0.007359027313934061,-0.07948509945604017,0.004715610814485862,0.01929536579205445,-0.018477028868946963,-0.016642543918016683,0.016302532731660307,-0.006283641521065039,-0.026097667760239883,-0.022852547413619893,-0.011314853215065656,-0.041178153390150074,-0.01808759288137056,0.03033654208676979,-0.02206716547548661,-0.03306416472498159,-0.008173091186785098,0.01943344770448573,0.03672184343400985,-0.02531067153341139,0.03377755289146986,-0.01905336740324685,-0.016130515224354287,-0.02905765002257559,0.006396173216981445,-0.012437298807881116,-0.03835129235767985,-0.060321484278534065,-0.04266543742269054,-0.031925148062373586,0.02455664927882206,0.019922442081878423,-0.0011223911742720533,-0.0442793609307748,0.025001416802259927,-0.010856917693982011,-0.014561102400384388,-0.013128515738306546,-0.0018602827485029235,0.008635467302249839,0.005517268071510919,-0.006135870796909104,-0.018203106147404516,0.02785165023913016,-0.028834135194263907,0.0290002072781391,0.009363413581472024,0.008343836801878711,-0.07879303345649047,-0.007413240617098005,0.010614308171884967,-0.0028239908999219744,-0.024416352254861787,0.0018847843374293156,-0.03127078073175125,-0.009777682674708917,-0.002182744287736162,0.028949198326355847,-0.012758618870564814,-0.0038204904391969394,0.008891260300293798,0.03204546542972802,0.010801633187974216,0.04213204422005139,0.014223475520417781,0.003048522112433755,0.007695046274215504,-0.027018795883383916,-0.061101733880042225,0.01142413943713837,-0.005454899833086968,0.03458618062339446,-0.014169038106255815,-0.03303486195365407,0.024678874336691164,-0.037688570899820736,-0.03707772363942726,-0.009747199935604307,0.007974162219912657,-0.03519268853220207,-0.012552092354808343,0.006355876040486036,-0.053077093909627795,-0.025416020715107544,0.018690264929983207,0.009003756982206025,-0.03509220962473175,0.020871635323640097,0.016732222603567118,-0.01057027448607352,-0.0010979592126237738,0.0004864922736394998,0.006849889600719667,-0.030599730669448762,0.019630209724845308,0.06998723311010738,-0.02994163379364155,-0.011929600495039556,0.002948127431308766,0.027439280630876462,-0.05645443243254748,-0.012634872542367984,0.01010001011382141,-0.013569401764667977,-0.040651345059224804,-0.013790812198161811,0.030062228085421326,-0.010750780939246361,0.0138804381710256,-0.030338699981797206,-0.04308169794484056,0.02026704785380491,0.005334164010539899,0.01150960897753611,-0.024247683941265114
acetamide,0.032034690001837826,-0.02204284896481978,-0.027553781033330577,0.00025873574610188796,0.03449702808967905,0.047477607932694496,0.008554106123708053,-0.0035732663149361447,-0.046554583044266525,0.014477121375791486,-0.005739834083566496,-0.009358993422881406,0.006789880935288894,0.015035884368277375,0.012945549615722345,0.004935038833353809,0.015946036923234624,-0.004100170108935641,0.0033042946343271244,-0.017266802868621176,-0.04237556672253178,0.06862544775027696,-0.02758928986553453,-0.011836148715493213,-0.018903441400978088,-0.0018135599034254824,0.013084612062265733,-0.001466895771820134,0.037889539423497674,0.01766054089455415,-0.013125259728248153,0.024643831865843117,-0.06956326849876283,0.020569165642764797,0.023665815935198245,0.007668860258597704,0.007792106477264015,-0.08817457928194393,-0.011721466133369808,0.002712913835278802,0.006141236864280742,0.028631556751610495,0.029848239476226102,0.010534250093080153,0.07714907966241553,0.0005155446388666001,0.024676012108667544,-0.029149403987906435,0.029627229750425074,-0.03930082700223011,0.03319740284942421,0.007686033427176702,-0.02190768531164117,-0.0010032327207679765,-0.01018409146044064,-0.030030413328697318,0.023767836026005237,0.00035764479211125995,0.004406478336869077,0.00765745937219768,0.02337224957063532,0.04659028538453277,0.0009657365234757538,0.05359141973923235,0.0029632510590255037,0.015176559280360734,0.004739787691187551,-0.02417261457851695,-0.01262534282211544,0.020572148344082865,0.02303766627285455,-0.007721457042698514,0.026257796981336845,0.01913524417191219,0.05129145023357537,0.047295558102330916,-0.009900492382798096,-0.0005612253079522474,0.008004904876454383,-0.011426955026461134,0.020126857083721212,0.03135053578088149,0.028385593224199687,-0.015176312252629064,0.050953733942957824,0.02635119189497745,0.06468818637911758,-0.02330435717387001,-0.022901477151794736,-0.012566187724971785,-0.0144381061213284,0.0020424459188161798,0.0017152916018076544,0.025380997649104193,0.006846831839296867,-0.02010468931482928,-0.03730141811956064,-0.004455846699921471,-0.0038535263742458634,-0.045292502769160976,-0.024900568572660996,-0.000605364564541805,0.017326969883665052,-0.005753543741266977,0.033949271111704024,0.07204245806379199,0.02950577456438319,-0.07442956467929511,0.04319873697461604,-0.005871659693893078,0.04297613148656158,0.024795462046523085,0.007463121757873448,-0.001637792518306468,0.02001132573330721,0.045062318564181865,0.04607602990141771,0.0015748444719212301,0.0037225371408312244,0.011587193379059642,0.013111988332090431,-0.020200507935619394,0.0065798331451485835
acetosyringone,0.0658885365978576,-0.04571366840947089,-0.027437714455650016,-0.01973438087022998,0.0036826066091485317,0.02835164895878819,0.043554952422135876,-0.040968432461110794,-0.02952392182169165,0.05144806975571226,-0.03010360634467833,0.0009422839633997896,0.012954706001435565,0.08950682508157771,-0.00773276572673551,0.06773934298123127,0.04401195060925595,-0.03286105076097676,-0.036483670658512476,-0.008460350438413212,-0.030402524137502246,0.06349161684406066,-0.04314455546934841,-0.03009725803007917,-0.041442248829965604,-0.011083630313871445,-0.0054211005556063395,0.0035508780599190506,0.0033209536233143257,-0.0014057113482141793,-0.007482403328402041,0.049458417976919834,-0.05517625641716294,0.036659880721554315,-0.022586048886484716,0.017172979466602283,0.03861248197460386,-0.12703257932466316,0.030902977069729155,0.016667709906273805,0.02041934558621656,0.03546767929665862,0.026853254437652088,0.03609074649804099,0.05648732370782604,0.03181872508610982,-0.008908513228408925,0.021267554808315242,0.029558536644935875,-0.017629715843804575,0.011061958478773353,-0.039424428693367354,0.03703903315540617,0.004228809563306627,0.030101544638807338,0.005341575012412768,0.05248462027596628,-0.021475151893428027,-0.010381126261192175,-0.03962491225773575,-0.016387769181290417,0.01552173656757036,0.011647619888194054,0.023988390437044853,0.021172511532529695,-0.05469632052727025,0.015746694056282585,-0.03138849971003507,0.027181543938409512,0.005091093050119477,0.047131546147362355,-0.004257397015907469,0.0007087179302383389,0.06665530653722838,0.02528058546354872,0.10683826415604586,0.005919565239798134,-0.00457724241210913,0.07103706322917212,0.1298249810889069,0.049662703477942036,0.0814919188808735,0.02699397011207728,-0.016571233313677235,0.07885360332254325,0.0020674829041347686,0.07446815761970803,-0.04981752876359947,0.004235925050985225,-0.06475508249906964,-0.020432775636117232,-0.030332449470948146,0.04829735407015928,0.02026969146222381,-0.00960787884718038,0.01396831860692112,-0.012204162157188942,-0.0914893468086349,0.06516158777064687,-0.008951674467598843,-0.049477459618022336,0.024167958930113764,0.017002390685933125,-0.018540950547565247,0.03568006862297194,0.032445267164431864,0.01496534190243145,-0.011927304152477086,0.030614552951570978,0.030418985760994936,-0.004317073849063762,-0.003954809916955095,0.04924388126614995,-0.04117982456869506,0.03865663472075923,0.015648430905106547,0.027767061971529356,0.022085586460365157,0.03323803452904561,0.10500624160230647,0.03446159619239386,-0.04047983730978681,0.011557856639770861
acetovanillone,0.040104390210037186,-0.06670812101421011,-0.08206752958308328,-0.03678194853283668,-0.052447578020400586,-0.0036522309132768203,0.04006116102637599,-0.07020323452647462,-0.05770050265406494,-0.009084786273324224,-0.06173355831468311,-0.036308536822801406,-0.006039858917600349,0.1061527078901089,-0.01537093574558143,0.06797799592021535,0.03514870145755674,-0.0711972057610002,-0.08401213208479345,-0.026828940492775708,-0.06963563176722916,0.08017590538942901,-0.04355592430816398,-0.10935300927473343,-0.013385153129909738,-0.011085365624950222,0.017221093521696217,-0.008544087126781516,0.007787952381193367,0.024572956118863166,-0.012376361416183949,0.08392407848350678,-0.06303618755715415,0.043569605057951814,-0.02224501205683068,-0.010081200383470029,0.025132830821120205,-0.12870297217396187,0.01780398548404243,0.04979653866644203,0.011603546825861365,0.013399800544719016,0.060870248761594005,0.011590439422441002,0.03895401325204028,0.013086018705677717,-0.05437360713333755,0.05236666534088128,0.04297206434679253,-0.022800455711285073,0.0316949878046567,-0.04657770287514638,0.006376575689182192,8.5515199836603e-05,-0.031059219610371443,-0.008556818991919872,-0.027446266347805514,-0.022490580507276734,-0.026317777141332696,-0.10306949313068324,-0.07194515927214117,0.03801113693476048,-0.005904356762572159,0.025547214354994418,0.03220460995838725,-0.05072910219782521,0.016373281338458088,-0.03909587274570812,0.04901875841151189,-0.007974916228042458,0.06350434564483551,0.018114776563066204,0.021547347691478973,0.08693917846156034,0.018792162864706047,0.07929020480737492,-0.020489062217714658,0.020665821851973104,0.0842593517911476,0.14818882121117075,0.06560634409901828,0.06071399156641061,0.019267236959291712,-0.011372095759829318,0.06494309018858531,-0.007872197713865266,0.06026439513438515,-0.03958066939117528,-0.03213361028782644,-0.060966985280376834,-0.07263471000825825,-0.06517252392200382,0.056079167598852356,0.0018210843192789997,-0.06090808277722005,0.05911146556975633,-0.028577212996091467,-0.13221785272211725,0.06854321861592327,0.013165900717920186,-0.08298718011972911,0.0285606733257946,0.016076852246829934,0.028285111638641468,0.034035991093644816,0.013994313741435541,0.009907737250995372,-0.02161875721586468,-0.011869141137055584,0.0024718338293368497,-0.04044355131082945,-0.03023663359246254,0.03950051615956153,-0.06315024564261129,0.03657430602624235,0.012156616740933211,0.06959258061076759,-0.040793580701814894,0.031416126775519485,0.09576497486295832,0.04317573862077263,-0.022271201411921696,-0.009102134848007449
azelaic acid,0.0685787598217997,-0.0369531203062351,-0.026123022542557675,-0.025786107156638025,0.0027673634591533487,2.425754198356876e-05,-0.026689438651977128,0.02084933385069541,-0.04578199940683665,0.057802071384103954,-0.008122188073098632,-0.0427341197602029,0.07592664467878396,0.013230106545468027,0.041354616243505476,0.0004468972014556571,-0.00685655323408355,-0.06395225667469925,0.009612507150371328,-0.049877142298500085,-0.048308247785080846,0.08854338397046829,0.015480960969124883,0.015630191076217714,-0.00904202134500983,0.00739569521677234,0.0684272843555296,0.055613042189189055,0.026981813174479955,0.052585887465599765,0.021441896205800427,0.024219382514594073,-0.041568862281997014,0.05141814991664739,0.008746848841216799,0.020098149102775707,0.01818081645928448,-0.08013848899947125,0.03031647345920714,0.024754847985928825,0.024368308718265022,0.052322107325180965,0.05669741940693502,0.07904222572754692,0.0584505396889983,0.015616328540152585,0.040589699201806634,0.018163048474316087,0.04777251668322874,-0.013446506290644977,0.04817211373833686,0.0015092708840417886,0.05288687959534205,0.08721148670076884,0.03968567977196734,0.029274410593614623,0.05178005337649448,-0.006705201254832681,0.003138394377686675,-0.027602149837725142,-0.03778092393959822,0.04555111528717591,-0.011249296017721212,0.028811564524555196,0.1001896230935837,-0.007201918700853908,0.005472492817468698,-0.026062391302368357,0.012466681609551503,-0.008724741264236327,0.04300657764862908,0.007630667957499744,0.046961857362479716,0.02675934598248371,0.004373615648136906,0.034174376822843994,0.018311154754176346,0.007690804771085433,0.03987365220506935,0.01011198408203834,0.09373114856993299,0.01399977203656242,0.05935464308879358,-0.04460996638767913,0.042783940059133864,0.014375120416750176,0.06931969631245907,-0.013948432621013848,0.05231279970850012,-0.019393820092789945,0.044320124497747374,0.019628302924361074,0.005852592522109119,0.10937733171990774,0.007338369862465937,0.010113427932651221,0.049900179610893124,-0.05224688102970565,0.08357835099666779,-0.009004724193963646,0.014860471084448315,0.031872822231766997,0.016401347692084647,0.01910841975807621,0.020477755862707128,0.013960238375416899,0.030718143402282502,-0.01960077571806117,-0.0073549052287555025,0.004918775132682832,-0.005792076088020364,0.06540801610084122,0.014643886233402383,0.008491537608413155,0.01483603445516046,-0.02051320329076505,0.035734877077571434,-0.01909162297104797,0.017068582051800604,-0.00902872225851593,0.01282013372549722,-0.007224292881206131,0.05127296278077051
benomyl,-0.00834692701362302,0.04700545533741695,0.043691088363901454,0.008433590586238108,0.035073216447365184,0.0013807247755930052,-0.032721674512247466,0.04761570542377434,0.04722887283742295,0.057020294827599655,0.06668238185933906,0.017721195972245685,-0.003769534384081188,-0.04610874701071194,-0.01640933560112706,-0.021202204944703054,-0.007481262177246539,0.042905437886965554,0.04454538200607243,0.023539674985259353,0.0238271610995688,-0.01823757001584198,0.03247728313575707,0.07898324156874245,0.06199984952130563,0.021038169307653364,-0.07886842671135841,-0.00023860803552016265,-0.027052220929718665,0.01217424712182597,0.02947436160764046,-0.03279710264875607,0.054688416402011164,-0.011144793052826348,0.03957897216305606,0.04123830022244869,0.0300849801824486,0.08856898732034597,-0.02154734798863471,-0.006799941261089033,0.0011457336070538687,0.016182970945652984,-0.043940317945365,-0.010041771696523953,-0.003405126063444749,-0.009409984218934202,0.013954025594780107,-0.02394307135240047,-0.01585524733307346,-0.0013616796085677075,0.013505895119090916,0.010888874431907832,0.024626995825969635,-0.014595329735808944,0.040906848432491434,-0.004866950399890602,0.034649871859753996,0.03572021342026439,0.020803649705052024,0.04710067080671895,0.05668873265237142,-0.003994020371924482,0.03697433854179566,-0.02202056989837002,-0.022493285694904542,-0.0010617185066533247,-0.012904157042021282,0.04009855364436595,-0.012786385012146895,-0.01617147364307018,-0.04742077650576671,-0.029411988524147756,-0.014644501394650594,-0.07416874443290473,0.008561417275330468,-0.02662118399624298,0.06550957532183498,-0.02165039390550671,-0.07651708241211812,-0.07269730204583952,-0.020825989867112964,-0.03173346521720581,-0.03258214156334861,0.012467107043739684,-0.035733584999348915,0.003358476784276446,-0.05161627666405178,0.04213975356293375,0.02726653235918047,-0.01893425034632411,0.03202364007520674,0.026879612617650022,-0.05491589519166254,-0.005537033445296166,0.05576608822123136,-0.0313842110267926,0.013261009206406178,0.10227769116969826,-0.040080338276456726,0.0021095093490908863,0.014118516840530799,0.013041062644441355,0.003051328302826079,-0.0836104384616814,-0.04081096686083344,0.001887328830459561,-0.02141321585624365,-0.000655680400633232,0.028427859934801514,0.043195573190303545,0.00962376991876,0.012830810053028703,-0.001203729597860934,-0.00473422097635209,-0.06044282749486028,0.014844836735604385,-0.042059565363265834,0.05610476383095331,0.004110670660995964,-0.03465711986793592,0.02471660985614142,-0.017584759328814665,-0.01648283128587894
benzoic acid,0.023306162711567324,-0.03400824793031186,-0.006831742232825674,0.03643454558771368,0.010127631118430236,-0.00033401790413631934,0.04576082052763291,-0.013991202193854742,-0.03356722459795284,0.06569270571175094,-0.012386745423674616,0.020985786518990055,0.06186253936952114,-0.012914535241256313,0.04074927590324525,0.02413205727333485,0.05021715794385907,-0.0025241136017258394,0.004608189226749776,-0.02500852030185206,-0.025755223769433722,0.063836144299634,-0.021997959247320967,0.00036156875525712983,-0.052195024673627397,-0.013511157566991021,0.06735751136257012,0.025066206440317405,0.03555821997345441,0.010478719537204896,0.02233604338790127,0.0029533462730263163,-0.05938265146941763,0.005601342452129356,-0.0413237274671208,-0.009188175398956116,-0.0139799436669283,-0.08467794187084113,0.048689448181657616,0.02903232370430944,0.022706533693186766,0.047416113089660386,0.04446300444732315,0.043304125141772,0.05860712724391701,0.024899786108617875,0.03441789926811125,0.007571690475681306,0.023748511550795916,-0.032018607481990105,-0.026239899230041636,0.03170265846074316,0.026082684839197307,0.05328478629331803,0.025474563837734755,0.016582807126057402,0.03905075295186408,0.022618433312495075,0.020291643890110126,-0.0017277574259707154,0.006765151955798647,0.01969673484052614,0.018684381083803842,0.037804891479781555,0.04804419471527991,0.01131941656197367,0.007126733616963524,-0.010427432097255697,0.012315051323668034,0.007699072570985927,0.0569166470877616,0.002866601350001463,0.04973077160806642,0.05657856288580386,0.011800512453662045,0.04347899044871538,-0.01892659499129229,0.03280695620304923,0.06373351528027078,0.048651406373979314,0.05615148196859962,0.059182754081816856,0.08138394143607935,-0.023485677565906367,0.04556258794514842,0.028863807358431904,0.09957542714519095,-0.03177218154070626,0.034219131396719775,0.023545828445337914,0.044788851839678526,0.01117855488621719,0.026769332147567663,0.06900168725490517,0.006988725050800725,0.01755910249932828,0.034810702310556996,-0.06872035573687778,0.03463948257939481,-0.01666650823065942,0.003099711354952933,0.01593506494465334,0.021580857392223575,0.03606950081313021,0.05580051515927713,0.04824545398179316,0.055715043025290685,-0.03040837330794071,0.0402215320580558,-0.017406271266044677,0.03834626899034348,0.03701148875755045,0.029010631833396867,0.019109324062765335,0.054391099074503,-0.005651677306046561,0.0388066907719767,0.004867775880225509,-0.010956600644765608,0.04179418402112086,0.0220472074876841,-0.0016336812720822522,0.04361234420839963
caffeic acid,0.02464804085661507,0.02035657745679396,0.03828642260583488,0.01897619794429497,0.048462111527184076,0.0198729765229904,-0.018985193356925577,0.06521179840556555,0.03669197826142225,0.07015943618075675,0.04359273584812803,0.06564708771146899,0.054333713048476256,-0.009123148249878168,0.037565119328523446,0.06947150295295228,0.03267132866444221,0.054544391840852656,0.07104217750464191,0.006007658178935483,0.05208227588745965,0.043216131689783034,0.06104196758659553,0.09317201745146873,0.013122903573339723,0.018840713761608414,0.047539140373963854,0.02688591773989899,-0.00962911937671821,0.04592250883122129,0.10048700541268779,0.009517212257270672,-0.008234940834864911,0.06155730051190973,0.042336183913358034,0.057781001907285766,0.03558405204257302,-0.08157335121564277,0.027729313106900678,0.032491664262522306,0.029552806893920095,0.11899766065217267,-0.011450521361894958,0.06025674822019683,0.02097704068726315,0.015994730705933193,0.08118926446638157,0.005794852107451315,-0.007102774919441774,0.005574886055848728,-0.008916785190668184,0.001961017663053086,0.07694348698499379,0.04215659893645938,0.013858661664236197,0.031886945174755814,0.10402571165059792,-0.005557001337738266,0.033294594153371854,0.06176420802411356,0.06391751143158068,-0.010063641168783485,0.04367671118240738,0.026331357291411308,0.027089996021080448,0.009156877308036724,0.040106184323495796,0.028623559600582615,0.026699710473213404,0.00835685226343456,0.06723488592766041,0.046577040805679225,0.035661227584506024,-0.033350410349513596,0.03315613218700118,0.08069890700814628,0.016404049882020873,0.016364840303564627,0.021741469734684434,-0.025748043515272937,0.03192607770941566,0.029939948527315432,0.0705762861627287,-0.07428630107411062,0.03688440338955857,0.03301029212446343,0.07298432291205452,-0.024436068010523213,0.1460509781149518,0.0542297893290816,0.07671567937770739,0.06405748756265935,0.013243005102300318,0.08096985718975569,0.07909250271020417,0.0011150664860539081,0.031701953589971,0.020379411828699717,0.018089926665022966,-0.00012199448263639382,0.04269529820203756,0.026567144755490515,0.040255731934126425,-0.037106920114289364,0.02242041889560283,0.05604690297887272,0.05779956039045953,0.030772922932989416,0.035126848754918436,-0.01498134004132941,0.044931571763501425,0.022877543867266766,0.011116503953347439,0.07090535800877439,0.022223282366018525,0.03836805907131087,0.016992053081121356,0.03092689141465897,-0.00010235015125692728,0.006600680943024215,-0.010246598972564623,0.017027311331256904,0.05294003365711288
cinnamic acid,0.04226647142872231,-0.019273445667335326,-0.006717661624218318,0.006660384701047953,-0.01865114351030096,-0.023600509818935567,-0.015573939545172158,0.052183228421247035,-0.02594598081292414,-0.01976815812768589,0.00864513242590276,-0.006930007819533093,0.07269511314582296,-0.04812460085670003,0.0755876521944832,0.04496806269802417,-0.03509280400554084,-0.0296240669981516,0.007913514034069872,-0.018955679273091358,-0.017426809974578353,0.02046699739915848,0.03854482776845586,0.013688029885516345,0.006570962191087368,0.0394533524708125,0.09467438999262495,0.019123825841953795,0.033773986157289534,0.007674873564849492,0.06047926841271723,0.0058973410822242035,0.003448122946995616,0.06795386022927834,0.014755138650929586,0.025317101387640893,0.03682263728059367,0.045243297591277404,0.045416239510860254,0.05672141431145081,0.010544113294264593,0.04232301191054842,0.07501038429947184,0.08644602451295924,-0.021066349913545408,-0.021335295457421643,0.0360051136655313,0.07483923868234263,0.014408566833107211,0.0006981495456980939,0.006571333282805756,-0.004171681962285727,0.07372224602247993,0.06352029341901198,0.04524585048693436,0.007745930318148723,-0.0035226474689732125,0.012102775607808551,0.016408358896589443,-0.021656325063487008,-0.019631608887582103,0.006640273964693251,-0.003882450327858677,0.02531764733716676,0.05717719998276463,0.01638852997080817,0.06477970641172401,0.030133636806395653,0.05997673618900097,-0.007571155580156834,0.0664820380558636,0.029798985358098162,0.04390975610034604,0.028128339512977746,-0.03004007610698728,0.04046468961873104,0.004091638491832343,0.013212992041344513,0.06570254310097151,-0.011166240072091162,0.0553006599614993,-0.0029201802331921237,0.03546414554279472,-0.028995220857642494,-0.02508339291051644,0.03687975157838666,0.04313289619770523,0.04557382687172595,0.061179873100890736,0.054245093196334644,0.024840769880339227,0.045728881207458556,0.04730104480748078,0.08746726889215371,0.013088069198000773,0.09861978362677772,0.056511826075267155,-0.02545480684125887,0.07353626187935904,0.022179326979495706,0.04198559636165991,0.0337853453093095,0.023948427352352548,0.03884744536358065,0.01338662240319998,-0.0017656633557796265,0.08146094680680323,0.030134179775047613,-0.04074531297472632,-0.05719951328721889,-0.02829201391535978,0.011886447180850402,0.010978211143790717,0.06273143864182355,0.060012963331290275,-0.0065398147063778405,0.010809618126089562,-0.06357182216096939,0.0043035885170783815,-0.051405867803625147,0.007724632862303169,0.024566068290960304,0.013012481973476663
