vanacloig,vanacloig_inchikey,neighbor,neighbor_inchikey,similarity,exact
1-butyl-3-methylimidazolium chloride,FHDQNOXQSTVAIC-UHFFFAOYSA-M,promethazine hydrochloride,XXPDBLUZJRXNNZ-UHFFFAOYSA-N,0.9038078333684282,False
4'-hydroxyacetophenone,TXFPEBPIARQUIG-UHFFFAOYSA-N,"7-oxabicyclo(2.2.1)heptane-2,3-dicarboxylic acid, 1,4-dimethyl-, (exo,exo)-",LOIACBOKCRBDOQ-UHFFFAOYSA-N,0.9023283539952438,False
syringic acid,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,"2-hydroxy-1,4-naphthoquinone",WVCHIGAIXREVNS-UHFFFAOYSA-N,0.898304962883204,False
ferulamide,YYAJJKZSQWOLIP-HWKANZROSA-N,psoralen,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,0.8962132662387305,False
"2-propenamide, 3-(4-hydroxyphenyl)-, (2e)-",DSMLJOHWFORNLY-ZZXKWVIFSA-N,levodopa,WTDRDQBEARUVNC-LURJTMIESA-N,0.8952569088802984,False
benzoic acid,WPYMKLBDIGXBTP-UHFFFAOYSA-N,benzaldehyde,HUMNYLRZRPPJDN-UHFFFAOYSA-N,0.8817091749656749,False
gamma-valerolactone,GAEKPEKOJKCEMS-UHFFFAOYSA-N,cantharidin,DHZBEENLJMYSHQ-XCVPVQRUSA-N,0.877496735196088,False
levulinic acid,JOOXCMJARBKPKM-UHFFFAOYSA-N,4-aminobenzoic acid,ALYNCZNDIQEVRV-UHFFFAOYSA-N,0.8772779881512835,False
1-ethyl-3-methylimidazolium chloride,BMQZYMYBQZGEEY-UHFFFAOYSA-M,"3,6-diamino-10-methylacridinium chloride",KKAJSJJFBSOMGS-UHFFFAOYSA-N,0.8693524966099145,False
crystal violet,ZXJXZNDDNMQXFV-UHFFFAOYSA-M,solasodine,KWVISVAMQJWJSZ-VKROHFNGSA-N,0.8624913095323051,False
methyl methanesulfonate,MBABOKRGFJTBAE-UHFFFAOYSA-N,cantharidin,DHZBEENLJMYSHQ-XCVPVQRUSA-N,0.8534288297611644,False
"2,6-dimethylpyrazine",HJFZAYHYIWGLNL-UHFFFAOYSA-N,mitomycin c,NWIBSHFKIJFRCO-WUDYKRTCSA-N,0.8520872805452635,False
4-methylimidazole,XLSZMDLNRCVEIJ-UHFFFAOYSA-N,thiotepa,FOCVUCIESVLUNU-UHFFFAOYSA-N,0.8426768006401048,False
acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,hydroxyurea,VSNHCAURESNICA-UHFFFAOYSA-N,0.8419356307097214,False
2-methylimidazole,LXBGSDVWAMZHDD-UHFFFAOYSA-N,thiotepa,FOCVUCIESVLUNU-UHFFFAOYSA-N,0.8380703031660673,False
sodium butyrate,MFBOGIVSZKQAPD-UHFFFAOYSA-M,disodium cantharidin,JFALSOLNDKMHAL-CSYCBQNYSA-L,0.8300892019873688,False
"2,4-dimethylimidazole",LLPKQRMDOFYSGZ-UHFFFAOYSA-N,mitomycin c,NWIBSHFKIJFRCO-WUDYKRTCSA-N,0.827977288129301,False
isobutanol,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,benzaldehyde,HUMNYLRZRPPJDN-UHFFFAOYSA-N,0.8185565625385316,False
methylglyoxal,AIJULSRZWUXGPQ-UHFFFAOYSA-N,hydroxyurea,VSNHCAURESNICA-UHFFFAOYSA-N,0.7517200535933561,False
ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,hydroxyurea,VSNHCAURESNICA-UHFFFAOYSA-N,0.7442225476011954,False
sodium acetate,VMHLLURERBWHNL-UHFFFAOYSA-M,disodium cantharidin,JFALSOLNDKMHAL-CSYCBQNYSA-L,0.6920710458345906,False
sodium glyoxylate,SOEVVANXSDKPIY-UHFFFAOYSA-M,potassium metabisulfite,RWPGFSMJFRPDDP-UHFFFAOYSA-L,0.6891417288349789,False
