vanacloig,vanacloig_inchikey,neighbor,neighbor_inchikey,similarity,exact
sodium butyrate,MFBOGIVSZKQAPD-UHFFFAOYSA-M,levodopa,WTDRDQBEARUVNC-LURJTMIESA-N,0.8924064648537751,False
benzoic acid,WPYMKLBDIGXBTP-UHFFFAOYSA-N,4-nitroquinoline 1-oxide,YHQDZJICGQWFHK-UHFFFAOYSA-N,0.8861213185685693,False
ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,mercuric chloride,LWJROJCJINYWOX-UHFFFAOYSA-L,0.8843879720229801,False
gamma-valerolactone,GAEKPEKOJKCEMS-UHFFFAOYSA-N,cantharidin,DHZBEENLJMYSHQ-XCVPVQRUSA-N,0.8742802734982832,False
isobutanol,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,cobalt chloride,GVPFVAHMJGGAJG-UHFFFAOYSA-L,0.868000952530786,False
methylglyoxal,AIJULSRZWUXGPQ-UHFFFAOYSA-N,benzaldehyde,HUMNYLRZRPPJDN-UHFFFAOYSA-N,0.8426657369114752,False
nonylacridine orange,DRBHTUDHPPBMCD-UHFFFAOYSA-M,amsacrine,XCPGHVQEEXUHNC-UHFFFAOYSA-N,0.8407650424458127,False
"2,4-dimethylimidazole",LLPKQRMDOFYSGZ-UHFFFAOYSA-N,5-fluorouracil,GHASVSINZRGABV-UHFFFAOYSA-N,0.8353082554056832,False
crystal violet,ZXJXZNDDNMQXFV-UHFFFAOYSA-M,"phosphine sulfide, tris(4-methylphenyl)-",ITFYRQZRIAGVPR-UHFFFAOYSA-N,0.8034101501559183,False
4-methylimidazole,XLSZMDLNRCVEIJ-UHFFFAOYSA-N,dipropyl disulfide,ALVPFGSHPUPROW-UHFFFAOYSA-N,0.7890859815244539,False
sodium glyoxylate,SOEVVANXSDKPIY-UHFFFAOYSA-M,benzaldehyde,HUMNYLRZRPPJDN-UHFFFAOYSA-N,0.7667176225185626,False
2-methylimidazole,LXBGSDVWAMZHDD-UHFFFAOYSA-N,cobalt chloride,GVPFVAHMJGGAJG-UHFFFAOYSA-L,0.7612318443958483,False
acetamide,DLFVBJFMPXGRIB-UHFFFAOYSA-N,hydroxyurea,VSNHCAURESNICA-UHFFFAOYSA-N,0.7196114656407988,False
