run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
6gq4nx2m,False,10000,mean,['nt_window_5979'],,500,5,1861038.0,0.166589629340949,0.1728337570206766,0.4228848386526945,0.4329465178052788,0.3999268901153232,0.4159891632636479,0.09728182604826946,0.1008920028911062,0.017026191351094,0.016516654249807465,0.1304844486944479,0.12851713601620393,0.1852363183311501,0.8703542873569203,0.18188681792610428,0.8696441294075241,0.1866610355152067,0.8696734884225852,0.16878054519724073,0.8692701476554809,0.15267876783405587,0.8710861910421804,0.4555276962954618,0.9845805370198712,0.4511664819848384,0.9840935111783042,0.4578719610276776,0.9838064747723334,0.4316130065501605,0.9839575598556372,0.401923979282076,0.983308856916343,0.43423803605222056,0.9814819077908836,0.4439068827601528,0.9822751945701804,0.4400566879962565,0.9809032383191516,0.42040335196864886,0.9816353179013574,0.3830441904887746,0.980656468257256,0.015954494961894335,0.002600117251956658,0.016650620808223042,0.0025892751187856513,0.0159026536688098,0.0026147749322857927,0.017337308896669623,0.0025800198264836005,0.016484583536362788,0.002589557839562163,0.0967649201710084,0.0376783254803659,0.0987298149712727,0.03751799373348889,0.09460998574053545,0.03786462216238469,0.0988484640289495,0.03747759399286549,0.09936449994078318,0.037497766572144896,0.1263111038741026,0.050991344872994455,0.12903728456621769,0.05088492034763984,0.12610572417146573,0.051134870023163186,0.13167121514085614,0.05079389556318358,0.12839230325982467,0.05088769831267831,0.17504869696075154,0.014362254261522413,0.8700056487769381,0.0007195674224068835,0.4396206250280429,0.023476648233560375,0.9839493879484978,0.00046094783186561547,0.4243298298532106,0.024742114218286922,0.9813904253677658,0.0006378091777120814,0.016465932374391916,0.0005857913139666583,0.002594748993814773,1.326382455875277e-05,0.09766353697050985,0.0019726861890198583,0.03760726038824998,0.0001643594655113502,0.12830352620249336,0.0022741862275368987,0.05093854582393187,0.00013011128873824363
dzw4kyjh,False,10000,mean,['nt_window_5979'],,200,5,743890.0,0.17256885637196462,0.1593876711321307,0.43062394857232145,0.411891252604586,0.41960933022050295,0.38742668162684424,0.0966135765990045,0.10139127371870818,0.016904038487215906,0.016785142420739602,0.13001553171531433,0.12955748693433197,0.1823183595921424,0.8685005481220465,0.1804751729634484,0.8679970424937644,0.18764841514314445,0.8670292589011391,0.1730527570553898,0.8676027692060229,0.14945470923474902,0.8664723125997897,0.44926028630946574,0.9829134355142564,0.4479824441626429,0.9824207967330708,0.4571504206461682,0.9817903805738474,0.435352928917394,0.9818861403144096,0.3957351891525516,0.980432842197698,0.4236480348990498,0.9789121619534245,0.4361849719156063,0.9800428584256426,0.438909699715201,0.9778809692793682,0.4217596248613528,0.9796186454688334,0.37480449679711086,0.9776981803590686,0.01601163368696018,0.0026372950287373974,0.01667935126447781,0.002621991414146127,0.01588334811854309,0.002667826801657592,0.017248200471417084,0.002612926384402111,0.01654730740222243,0.0026822391836933343,0.09702448289484804,0.037813352264583655,0.099011259109784,0.03774144702121113,0.09457041443004088,0.038060758859224775,0.0987489136222108,0.03765161847133157,0.09950256597862107,0.037817465419380206,0.12653708423604593,0.05135460085267334,0.12914856276582334,0.05120538462062488,0.12602915582730487,0.051651009686719505,0.13133240449872638,0.05111679160904087,0.12863633779854908,0.0517903387099692,0.17458988279777482,0.014991922546004992,0.8675203862645524,0.0007959852182422207,0.4370962538376445,0.024405016317417746,0.9818887190666563,0.0009303769407850399,0.41906136563766416,0.025856154175249006,0.9788305630972675,0.0010345785670579323,0.016473968188724118,0.0005499049314264487,0.002644455762527312,2.96808740041516e-05,0.09777152720710096,0.002018285958394151,0.03781692840714627,0.00015206181394446645,0.12833670902528993,0.0021381374143716256,0.05142362509580556,0.00028841058698724344
s2zmctvu,False,10000,mean,['nt_window_5979'],,100,5,372984.0,0.16558383599001447,0.15822115131034695,0.419245649569831,0.40829350453710384,0.4053562648394432,0.3819849027234016,0.09724324979692624,0.10196515054174196,0.017046739247611208,0.016808435204669653,0.13056316190875283,0.12964734939315053,0.18142500980918408,0.8652198676813456,0.17072766071758505,0.8654991812994104,0.18114077448505772,0.865256706013932,0.1661207916939215,0.8647409271878239,0.14769597955968083,0.8649989396554406,0.4446497670392734,0.9795530807888202,0.4288789586657561,0.9796210671301748,0.4444843650469408,0.9791512402033784,0.422813176380866,0.9794660328041274,0.3914477722576304,0.9785208316074236,0.4231059076480448,0.9746380982174464,0.41750430911497066,0.9756920542184364,0.4263575574035587,0.9744378505151936,0.401447041985727,0.9753734932692432,0.3610476339661713,0.9748169172696906,0.01602912703494818,0.0027030909092036273,0.01687773717706994,0.0026716067464769627,0.01601058751085743,0.0027033899944379556,0.017392785182516406,0.0026694062856243554,0.01658152338211996,0.0027118355821667234,0.09702411494544869,0.03827098071439752,0.09945337695582045,0.03791197231847719,0.09447888399180723,0.03824207487785658,0.098919353792557,0.0379880025690955,0.09946479190027224,0.03802019053561006,0.126606188770329,0.05199125800751149,0.1299143455399362,0.051687587934406094,0.1265329502969777,0.051994134231064526,0.13188170905215174,0.05166629738644289,0.12876926412044126,0.05207528763402775,0.16942204325308582,0.013838574802561747,0.8651431243675904,0.00028640821737456294,0.4264548078780933,0.02179880730978781,0.9792624505067848,0.00045190815401813266,0.4058924900236945,0.026836440686403652,0.974991682698002,0.0005240693192422353,0.016578352057502382,0.0005867170374347909,0.002691865903581925,1.9827136514440135e-05,0.09786810431718114,0.0021428228175597425,0.03808664420308737,0.00016030843179029372,0.12874089155596719,0.0022734607092165728,0.05188291303869055,0.00019117466359030397
3vvf6k44,False,10000,mean,['nt_window_5979'],,500,2,5035532.0,0.17019254011060314,0.16877708600944163,0.42910445818225235,0.4281030667230218,0.4161838013407023,0.4207989601580005,0.09682537218529678,0.10116732543541986,0.016952585537745965,0.016597656869373336,0.1302020949821698,0.12883189383601149,0.18420263352742017,0.8881670710401981,0.18559048590016947,0.8881216515267157,0.18705871655179185,0.8879220352934325,0.17145088242171225,0.8878569214304761,0.15173562342366853,0.8885794676072607,0.45361339806783135,0.9882617705903884,0.4582437218900076,0.9880962798842235,0.4608758991682803,0.9881327067232992,0.4356712151331661,0.988196068206231,0.400503311645827,0.9872654370060712,0.4303065559819452,0.9827667800240664,0.44680246545179114,0.9838979352700354,0.4405888387426423,0.9829370071953402,0.4222066100731679,0.9835842156744848,0.375836120790614,0.9822799966374148,0.015974736314527425,0.002242871916063671,0.016575242031316658,0.002222253763609371,0.015894878086830308,0.0022486495574023393,0.017281611858960218,0.002213200435274646,0.016502932354059877,0.0022381614155874852,0.09690258797172456,0.03616930395577475,0.0986043194231391,0.035891748382464055,0.09460488089489937,0.03626910154441558,0.09868614960394057,0.03590770403891429,0.0995327716163397,0.035969153498122464,0.1263912034697329,0.04735896869721374,0.12874487186415098,0.047140786624847185,0.12607489078650955,0.04741992785108745,0.13145954457155334,0.04704466425934663,0.12846373945226675,0.0473092106844691,0.17600766836495246,0.014924895106158924,0.8881294293796167,0.00028340989982576895,0.44178150918102244,0.02508395431345028,0.9879904524820426,0.00041017511216425025,0.4231481182080321,0.02808140685957295,0.9830931869602683,0.0006482555723660397,0.016445880129138897,0.0005576774890132524,0.0022330274175875026,1.4802906689061557e-05,0.09766614190200866,0.001959542856234493,0.03604140228393823,0.00016859506879004957,0.12822685002884268,0.002166523949665238,0.04725471162339282,0.00015671222625398225
e4xclnga,False,10000,mean,['nt_window_5979'],,200,2,2014616.0,0.1652445403971844,0.16553129448078574,0.4200709030481094,0.4218556758509307,0.4042402525900968,0.39951909880217695,0.0972614059800689,0.10143558999945076,0.017053670900841703,0.016662468044757708,0.13058970442129694,0.12908318265660212,0.18218709492939944,0.8856553901617864,0.17753894389795066,0.8859956099654291,0.18425426786640475,0.8871125812345253,0.17305320664001467,0.8849080626270012,0.14672115813515918,0.8865199849007366,0.4479201143672018,0.9863801653030344,0.4433348511982228,0.9864404314313108,0.4529615356592844,0.9865250295242528,0.434688165279046,0.9857550539891802,0.3914512366067889,0.9854245154881132,0.4245662063241632,0.9802951372203924,0.4394541837932653,0.9818052342920134,0.42783359049739966,0.9805532017975948,0.42026552065333417,0.9804318903933086,0.36480830076518034,0.9800212957574578,0.01601420407816382,0.002293245080360644,0.016739110767009905,0.002264483595615582,0.015949711530355185,0.0022648898461697566,0.017248191094125117,0.002271397656812201,0.016600488474219077,0.002279531301647303,0.09706934550661594,0.036208635559002875,0.0988259653406404,0.036062597385877734,0.0947888312389329,0.036323368086246775,0.09862185569537804,0.0361469849296147,0.09960244530260565,0.036099494044161407,0.12654724049999597,0.04788783854341981,0.1293797154387422,0.0475865905021108,0.12629216733572665,0.04759085885093645,0.1313323687981189,0.04765918229273559,0.1288428829009157,0.047744437389577676,0.17275093429378574,0.015181678614642084,0.8860383257778958,0.0008384478835479329,0.4340711806221088,0.024755274032946906,0.9861050391471782,0.0004873849515766048,0.4153855604066686,0.029156515348972768,0.9806213518921533,0.0006907606330142693,0.01651034118877462,0.0005397550792371985,0.0022747094961210975,1.2028929062445665e-05,0.09778168861683459,0.0019089380225446929,0.036168216000980705,0.00010251178935835743,0.1284788749946999,0.002097578625135598,0.04769378151575606,0.00012600024019005757
chahp12h,False,10000,mean,['nt_window_5979'],,100,2,1007470.0,0.1571619286482422,0.15619422931244065,0.404538457771207,0.40624225025548305,0.39153662542201706,0.4007682802413957,0.09724857369807358,0.10149860448087916,0.017218794949088505,0.01684890828987459,0.13122040599346013,0.1298033446790744,0.1723677223675103,0.8827303764838873,0.17922870404359004,0.883311870096933,0.179696714266255,0.8832503705547672,0.1619693808869257,0.8849280015039928,0.14301902521831633,0.8841704822896017,0.43055955023640136,0.9835126186206042,0.44243287024567246,0.9837017788653116,0.4394113457966052,0.9833412168672576,0.41423875771977753,0.9834781262781572,0.38456981781306576,0.9828712096939476,0.4077960178095655,0.9768706272498052,0.429355753515509,0.977317467859969,0.41478326479466104,0.9762006666339456,0.3931621810597384,0.9769865435972636,0.3657593664701464,0.9761222152026172,0.016206484531493228,0.002351907865045646,0.016704719980920178,0.002317791059523473,0.016038822220540955,0.0023423783904912947,0.017479373978173184,0.002271004152979423,0.01667251324713125,0.002326726966370286,0.09759068021304906,0.03652247680733912,0.09892826123282314,0.03634666049252264,0.09515598182946444,0.0365961542294547,0.09904161690931766,0.03613034147405997,0.1001294954515621,0.03628030031162314,0.127304691710452,0.048496472707256204,0.12924674069747438,0.04814344253918152,0.12664447173304075,0.04839812383234803,0.13220958353377105,0.04765505380313218,0.1291220865968764,0.04823615828784757,0.16725630935651947,0.015326659835631902,0.8836782201858364,0.0008689002675489058,0.42224246836230445,0.023742812148736383,0.9833809900650557,0.00031269989963675463,0.402171316729924,0.024169643909337696,0.9766995041087203,0.0005185690172495419,0.01662038279165176,0.0005606292607500669,0.0023219616868820248,3.1426054697798435e-05,0.09816920712724328,0.001910118606470477,0.03637518666299991,0.00018727478518953483,0.12890551485432294,0.00216536134215905,0.0481858502339531,0.0003269635168222844
sc59wvtr,False,10000,mean,['prot_T5_no_dubious'],10.0,500,10,79750.0,0.11763882158144712,0.10995628441755212,0.37526420216901135,0.3616367023587934,0.3440455748528273,0.3112801326811943,0.09996186225973838,0.10328089166600447,0.018026233886015684,0.01777217632158223,0.13426181097399098,0.13331232621772912,0.12950310811664345,0.2749760132067174,0.11159714873432725,0.2780792940035768,0.1257083831685667,0.27499258839626095,0.14172066181790544,0.275415449495951,0.1205781941176014,0.2885162069798749,0.39946275058978054,0.6132672542044753,0.3626463652381441,0.6086042584902565,0.3820243282690739,0.5987568426166048,0.439385440841824,0.6164694825062715,0.37159835890024046,0.6243314495484,0.3801107490896833,0.5862923079649607,0.3353934656863119,0.5638263815439494,0.3101201844168209,0.5859781957440039,0.3204330692810189,0.5916134546571038,0.3168516015504647,0.5872876258540575,0.01704584849370154,0.014540761415948272,0.01808118891798124,0.014339602146622488,0.017094418680434428,0.014546013567291629,0.017901715268710944,0.014300042972109506,0.017109098264550822,0.01429194008641486,0.09990049658388386,0.09311429067241588,0.1023007144352493,0.09242541699703168,0.09864003838912826,0.0927869239455144,0.1010786339012374,0.09219078860135996,0.10100596588856424,0.09213687360523018,0.1305597506649792,0.1205850795743332,0.13446631146120294,0.11974807784103463,0.13074562585583668,0.12060685539094214,0.13379729170917828,0.11958278710629514,0.13080175176407546,0.1195489024893782,0.12582149919100885,0.011137490805379697,0.2783959104164762,0.005802630728416057,0.3910234487678126,0.030305450204430522,0.6122858574732015,0.009488816581439536,0.3325818140048599,0.02813565994183761,0.582999593152815,0.010953446056957299,0.017446453925075794,0.0005020890780109789,0.01440367203767735,0.00012882407751543408,0.1005851698396126,0.0013798535412608422,0.09253085876431041,0.0004147144065535037,0.13207414629105454,0.0018953253562796163,0.12001434048039665,0.0005363263148186858
ueqgtr00,False,10000,mean,['prot_T5_no_dubious'],10.0,200,10,32042.0,0.1176032542552936,0.10940414786442688,0.3761708805254809,0.3614796332012667,0.33055804373841335,0.30101593494725815,0.10006552400771455,0.10340775046987712,0.01802696051016419,0.017783201249913207,0.13426451694384556,0.13335366980294622,0.13241317668001673,0.2764480744651404,0.11225396470168825,0.2760767574674804,0.12223686113420018,0.2739893555234396,0.141494083963273,0.2750076643995022,0.12145714098874805,0.2889051604415154,0.4073000944597896,0.6141870890902037,0.3623803879142602,0.6075253348671319,0.3767845880207591,0.5971675688247342,0.43281391064245694,0.6139617080797553,0.37182678912341366,0.6218865811735406,0.381820588887664,0.578350596362771,0.30395373465178005,0.5419865976001844,0.306504733786421,0.5809582687478279,0.3242536384006204,0.5810540300393091,0.2977229449588562,0.5709793973992519,0.016988864272045996,0.014511238404381356,0.018067821093268297,0.014379378782717256,0.017162294947313077,0.014566141691150296,0.017906441156961286,0.014308090817455573,0.01709199840611295,0.014284126978618583,0.0996406155600419,0.09305491337726482,0.10235267200216948,0.09254331692220907,0.09877847082123271,0.09286786819077957,0.10102868185957704,0.09217091611538772,0.10104138761280236,0.09219917260899738,0.13034133754126506,0.1204626016835987,0.1344165953045542,0.11991404747867222,0.1310049424537604,0.12069027173368323,0.1338149511712398,0.11961643205452825,0.13073636986742806,0.11951622056699493,0.12597104549358523,0.01123547450838965,0.2780854024594156,0.0061243924703359995,0.39022115403213586,0.02915405351919766,0.6109456564070731,0.009230947745765926,0.3228511281370684,0.034406053300610806,0.5706657780298687,0.016549179171698118,0.017443483975140322,0.0005033424873578761,0.014409795334864611,0.00012429439925465896,0.1005683655711647,0.001385986442569896,0.09256723744292772,0.00039411964282315794,0.1320628392676495,0.001900808942034493,0.12003991470349547,0.0005174611605544583
1pln5f7u,False,10000,mean,['prot_T5_no_dubious'],10.0,100,10,15884.0,0.11780604520419292,0.11349097269589214,0.3704031645691019,0.3658506330746341,0.3410355867580041,0.2986098137658572,0.10003720609099662,0.10309603349142264,0.01802281758415584,0.017701596526202876,0.13424908783360817,0.1330473469341004,0.12271471777744992,0.2689028920511298,0.11475483761820272,0.2833406083819352,0.12454795616850944,0.27321831741859803,0.13957115402794606,0.27198691746791825,0.1215818476754278,0.2915755781422722,0.3802953481126281,0.6025412787789604,0.36791985055713944,0.6115329194652607,0.37812479134516896,0.5930987833930405,0.43128703818083625,0.605894590615474,0.37115214925395734,0.6238125787502058,0.3553799605365129,0.5444812964611226,0.3269428038622514,0.5592085529430598,0.28469465677271927,0.5542072071069654,0.3117403481402737,0.5623741655959525,0.3085250288895372,0.5570399561441884,0.017178777024885208,0.014662561256204763,0.01801692216200199,0.014235095994731705,0.017117107706161278,0.01458161123057075,0.01794654901305487,0.014367706787599384,0.017089572245034865,0.014230484927795595,0.10045461956988172,0.0934437885164056,0.10219542357453032,0.09207952286778176,0.09869390951940522,0.09280698172236944,0.1012867261744659,0.09226233334027924,0.1009010508392781,0.09204001022025972,0.13106783367739472,0.12108906332202245,0.13422712900901215,0.1193109215232692,0.1308323649031893,0.12075434249156736,0.13396473048177596,0.11986536942586622,0.1307270907082188,0.11929159621614423,0.12463410265350719,0.009134044851145369,0.2778048626923707,0.009412850920713362,0.385755835489946,0.02594479806155187,0.6073760302005884,0.011367157929091088,0.3174565596402589,0.026047853846061078,0.5554622356502577,0.0068274261788296,0.017469785630227642,0.0004691192951674931,0.01441549203938044,0.00019855262409092055,0.10070634593551224,0.0012947364527548873,0.09252652733341915,0.0005971459415007245,0.13216382975591817,0.001770499391526896,0.12006225859577391,0.0008262114302323486
mj8nq46p,False,10000,mean,['prot_T5_no_dubious'],10.0,500,5,128240.0,0.11723535449611266,0.11201051287049646,0.3774539009942337,0.3705899787611141,0.3494668901847355,0.32381768425197444,0.10001440274237096,0.10331537774730055,0.018034476533384396,0.01773115798772809,0.13429250363808248,0.13315839435697657,0.13013485379103715,0.2844232374512775,0.11064322721811116,0.2895846199274562,0.1281642387840185,0.28848072286559967,0.14223792874102958,0.2823947776446809,0.12447321093153008,0.29636877558437225,0.4023696387290624,0.6193126774415827,0.3605722422905477,0.6173920099310903,0.3870040409228883,0.6108642571889535,0.4381366275703287,0.617938639519124,0.3810428912191147,0.6288639030819986,0.3844940739015312,0.5998280904366835,0.3268559986702095,0.6021869515160908,0.3136323119326305,0.6058584110837986,0.32384216871244687,0.5993871430710195,0.31315024709850736,0.5998332631370638,0.017033477810758643,0.014351292051781872,0.01810060357330687,0.014111070404915566,0.0170464010358625,0.0142753975930984,0.017890926281065846,0.014162302397356894,0.017033320947038532,0.014134201510890112,0.0998152213857458,0.09266925919008924,0.10230422597821792,0.09189673255931784,0.0984976608382758,0.0920711654111511,0.10103351513136062,0.0918124391129784,0.1008267869241327,0.09176879991911564,0.13051236650508888,0.11979687830566317,0.1345384836145661,0.1187900265380708,0.13056186669875128,0.11947969531723121,0.1337569672243874,0.11900547213198599,0.13051176555023125,0.11888734798493114,0.1271306918931453,0.011371241241991762,0.2882504266946773,0.005400849468025017,0.39382508814638834,0.028949027927567855,0.6188742974325498,0.006465635597831614,0.33239496006306507,0.029751235007588,0.6014187718489312,0.0027144114122000782,0.01742094592960648,0.0005299727802119202,0.014206852791608568,0.00010246743569216416,0.10049548205154657,0.0014252053605949575,0.09204367923853043,0.00036835096304900565,0.131976289918605,0.0020015084707548643,0.11919188405557646,0.000429486452909134
4phmu9n9,False,10000,mean,['prot_T5_no_dubious'],10.0,200,5,52260.0,0.11546866910316445,0.11322952870103786,0.3699171232038864,0.36849468813338926,0.3198034978060174,0.3130455212794278,0.10024177823608778,0.10309431193285376,0.018070569105083176,0.017706816976270013,0.1344268169119658,0.13306696425585884,0.13072065716345005,0.28464773118665865,0.110495866809603,0.2877298005885015,0.1253682955647678,0.28311985803195117,0.14225341572964123,0.28293786558675194,0.12615468273308694,0.30275127301783633,0.39896812517414304,0.6141738584973393,0.3614786719498033,0.61523814471858,0.38035795248505105,0.6050910441901574,0.4359152509215022,0.617620255902282,0.3824328638678255,0.6341302507642574,0.3742382556890429,0.5712036965244285,0.3129786755968877,0.5704168324027782,0.3008712438696794,0.5927499676100854,0.32170950786717356,0.594544450951071,0.31572472321986944,0.5920101973125519,0.017022006758275452,0.014346789704404388,0.018103602721026252,0.01414791291566993,0.01710106817789665,0.014382954028183906,0.017890603258422563,0.014151584281846638,0.017000608014416805,0.014005993009423678,0.09984978685687218,0.0926115119212972,0.10233428024596218,0.0919000743288193,0.09856248472841508,0.09241636618670564,0.10104623977435388,0.09179848992251367,0.10068446487217436,0.09152047633498568,0.13046841287559013,0.11977808524268697,0.13454962921177543,0.11894499954041755,0.1307710525227072,0.11992895408609176,0.13375575972055395,0.11896043158061692,0.13038637971205735,0.11834691803939669,0.1269985836001098,0.011426650910594027,0.2882373056823399,0.008337718364117504,0.391830572879665,0.027998121964942176,0.6172507108145233,0.010564449434004803,0.3251044812485306,0.02849525597476123,0.584185028960183,0.01224731895207791,0.017423577786007543,0.0005302645258380112,0.014207046787905709,0.0001560984994800554,0.10049545129555555,0.0014029993145436564,0.0920493837388643,0.00045156623528490276,0.13198624680853682,0.0020026355770423948,0.11919187769784198,0.0006548652231452587
k8gji27m,False,10000,mean,['prot_T5_no_dubious'],10.0,100,5,25366.0,0.11355356811961714,0.10977375629558617,0.3642484458238643,0.3630475757574767,0.32069399149656835,0.32643875103547065,0.10014817771169214,0.1033798347364351,0.018109693739177615,0.017775820998703628,0.13457226214631904,0.13332599520987506,0.12888296487269768,0.28174119228570205,0.1126509848120144,0.28783449197446886,0.1273266199103168,0.29034959664002546,0.1449752040300616,0.2804283658453529,0.12329959616641616,0.28766757892755823,0.3982517586759536,0.6149572203299072,0.36141118282758766,0.6088345943268836,0.3821146569987583,0.6103972602285654,0.43900250308992217,0.6124320767769555,0.37713113562385786,0.6209909015686657,0.35343032646930933,0.5466653554107596,0.3202739063061793,0.546896951926611,0.30909001535500347,0.5732703842641435,0.3018766362217056,0.5607164512863928,0.31801212601858864,0.5700634424113528,0.01705799198080558,0.014405081967108564,0.018059740754929873,0.01414583341745014,0.017062778417786372,0.014237901889132812,0.017833833070666397,0.01420111052984011,0.01705615355160525,0.014308986913620684,0.09999566823421614,0.09288929049737514,0.10217132827507253,0.09206767884857134,0.09860892531284066,0.09205628526649696,0.10096917263080632,0.09191076810651652,0.10077384324641853,0.09230059566029594,0.13060624786282463,0.12002117299505352,0.13438653487209898,0.1189362577915168,0.1306245704979977,0.11932267969306092,0.13354337524065504,0.11916841246672757,0.1305992096132486,0.11962017770267976,0.12742707395830133,0.011677279881968648,0.2856042451346215,0.004285516653455792,0.3915822474432159,0.029588536916188422,0.6135224106461955,0.004763613397682587,0.32053660207415724,0.019796829077781915,0.5595225170598519,0.012512513131608026,0.017414099555158692,0.0004927964261281087,0.014259782943430463,0.0001005467106487374,0.10050378753987084,0.0013151894881789634,0.09224492367585117,0.0003863185516291667,0.13195198761736499,0.0018616252930741986,0.11941374012980772,0.00042073097285161607
2i6amnv0,False,10000,mean,['prot_T5_no_dubious'],10.0,500,2,241510.0,0.1170502639539064,0.11452292355414416,0.3759445684015267,0.3764130369396374,0.35390076521279246,0.33070119665875053,0.099949704487737,0.10315533037070422,0.018038257848208197,0.017680990782589414,0.13430658155209,0.13296988675105884,0.1306739199722664,0.2859102227151292,0.11249742205163292,0.29229230111446536,0.12778069441949325,0.28927926606033494,0.1426849107014574,0.2869737676190499,0.12399568432434184,0.30059827225433344,0.40098229194916024,0.6174593144421351,0.36340457560345873,0.6164066851119074,0.3860041221333286,0.6091920844035541,0.4394199036997994,0.621854158271781,0.37884061966510446,0.6316333508197891,0.3790715760657141,0.5986014790354809,0.3313868174270925,0.5836691156293156,0.31134659260773145,0.6093589421047839,0.32372015855570757,0.6169643424648767,0.3094166223037149,0.605055838961389,0.017022921954053135,0.014321469730942074,0.018062866135805527,0.014057287391574764,0.01705390021328053,0.014259376211856254,0.01788160327463908,0.014071933711802136,0.01704261119841924,0.01404924144068783,0.09976106543982632,0.09269161964611132,0.10223634163735223,0.09174546865544415,0.09855130744667295,0.0920860130972627,0.10106157735504896,0.09168938723815444,0.100867335680772,0.09153447718644252,0.13047192017462275,0.11967234321655974,0.13439816269505148,0.1185634319323406,0.13059058240654464,0.11941263003491823,0.13372211213796723,0.11862518160914291,0.13054735232251644,0.11852949607877286,0.12752652629383837,0.01093261320075044,0.29101076595266256,0.005892232136384834,0.3937303026101703,0.028901458607452538,0.6193091186098333,0.008254759282461518,0.3309883533919921,0.02835542312022191,0.6027299436391692,0.012573095323362891,0.017412780555239503,0.0005148339989203779,0.014151861697372611,0.00012863704283030462,0.1004955255119345,0.0013971858999493555,0.09194939316468302,0.0004612235661826824,0.1319460259473405,0.0019451195153661514,0.11896061657434687,0.0005401407499912196
kw55t2qq,False,10000,mean,['prot_T5_no_dubious'],10.0,200,2,96172.0,0.11608343785441032,0.11289534189748508,0.3741127463624997,0.3703653424621361,0.3250020637210321,0.3308896011726807,0.09995770350730485,0.10321455523438146,0.018058009661663835,0.01771348993703936,0.13438009399335837,0.1330920355883077,0.12899539656979708,0.28694052279616655,0.11080198106018924,0.28739512230708897,0.12765688941858344,0.2874333847805136,0.14177302219421273,0.2882683748655971,0.12014037423739454,0.30108123947021326,0.3979893246463676,0.6190190505048537,0.35972044267469805,0.6111952134488486,0.3846653895546264,0.6065195808736417,0.4354217668190822,0.6219890374415642,0.3733244733675481,0.6335166819253963,0.3747750870871396,0.6049928554645143,0.3268300431712358,0.5661582211386871,0.3075518381487126,0.5928909026065127,0.30974646905474273,0.6025093569371156,0.30811452123106364,0.5910591306351008,0.017055790371939984,0.01430080648677624,0.018097372541116936,0.014154560672636462,0.01705632088674867,0.014296410611381212,0.01790062315276883,0.014046383982312666,0.017117616023949702,0.014039539830361951,0.09977501880520671,0.0925181084466674,0.10245292383806152,0.09207093306155864,0.0985586280085157,0.09220245096428466,0.10111032712612208,0.0916627421672651,0.10100157295844928,0.09159854733632508,0.1305978191699233,0.11958597947408484,0.1345264752422992,0.11897294092623105,0.13059985025546036,0.11956759850135493,0.13379321041356632,0.11851744167974883,0.13083430751889852,0.1184885641332612,0.1258735326960354,0.0114645206634716,0.2902237288439159,0.006088419808641023,0.39022427941246446,0.028940013613885894,0.6184479128388609,0.01042617278035267,0.32540359173857886,0.028732916109518506,0.5915220933563862,0.015391518605115805,0.017445544595304823,0.0005106164808956682,0.014167540316693705,0.0001280613895393342,0.10057969414727105,0.0014748519677728912,0.09201055639522018,0.00038366787531095303,0.13207033252002956,0.0019273892165485415,0.11902650494293616,0.0005378635548381643
