Run ID,1786055592
Run Date/Time,2026-08-06 16:28:02
Application Name,Echo Cherry Pick
Application Version,1.8.3
Protocol Name,Protocol 1.ecp
Sample Pick List File Name,E:\TorchCell_ECHO\20260806_sKO_dKO_Plating\TC_sKO-dKO_OD1_5nL_P1.csv
Control Pick List File Name,
Reference ID,
Order ID,
User Name,Thermo

[DETAILS]
Date Time Point,Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
2026-08-06 17:34:50.513,Source[1],,384PP_AQ_SP2,C21,Destination[1],,384PP_Dest,E20,0,0,,,5,5,60.422,100,,AQ,
2026-08-06 17:34:50.896,Source[1],,384PP_AQ_SP2,C21,Destination[1],,384PP_Dest,J23,0,0,,,5,5,60.417,100,,AQ,
2026-08-06 17:34:51.353,Source[1],,384PP_AQ_SP2,C21,Destination[1],,384PP_Dest,J24,0,0,,,5,5,60.412,100,,AQ,
2026-08-06 17:34:51.628,Source[1],,384PP_AQ_SP2,C21,Destination[1],,384PP_Dest,N23,0,0,,,5,5,60.407,100,,AQ,
2026-08-06 17:34:52.039,Source[1],,384PP_AQ_SP2,A21,Destination[1],,384PP_Dest,E11,0,0,,,5,5,63.797,100,,AQ,
2026-08-06 17:34:52.812,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,G11,0,0,,,5,5,60.866,100,,AQ,
2026-08-06 17:34:53.195,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,F11,0,0,,,5,5,60.373,100,,AQ,
2026-08-06 17:34:53.633,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,C13,0,0,,,5,5,60.368,100,,AQ,
2026-08-06 17:34:54.019,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,B15,0,0,,,5,5,60.363,100,,AQ,
2026-08-06 17:34:54.353,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,A16,0,0,,,5,5,60.861,100,,AQ,
2026-08-06 17:34:54.737,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,I15,0,0,,,5,5,60.856,100,,AQ,
2026-08-06 17:34:55.330,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,I13,0,0,,,5,5,60.358,100,,AQ,
2026-08-06 17:34:55.726,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,L14,0,0,,,5,5,60.353,100,,AQ,
2026-08-06 17:34:56.106,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,L11,0,0,,,5,5,60.348,100,,AQ,
2026-08-06 17:34:56.486,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,O9,0,0,,,5,5,60.343,100,,AQ,
2026-08-06 17:34:56.865,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,K7,0,0,,,5,5,60.851,100,,AQ,
2026-08-06 17:34:57.249,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,G8,0,0,,,5,5,60.846,100,,AQ,
2026-08-06 17:34:57.661,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,B9,0,0,,,5,5,60.338,100,,AQ,
2026-08-06 17:34:58.222,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,A6,0,0,,,5,5,60.841,100,,AQ,
2026-08-06 17:34:58.613,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,D2,0,0,,,5,5,60.836,100,,AQ,
2026-08-06 17:34:59.024,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,L2,0,0,,,5,5,60.831,100,,AQ,
2026-08-06 17:34:59.619,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,L3,0,0,,,5,5,60.826,100,,AQ,
2026-08-06 17:34:59.897,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,P4,0,0,,,5,5,60.821,100,,AQ,
2026-08-06 17:35:00.311,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,L16,0,0,,,5,5,60.816,100,,AQ,
2026-08-06 17:35:01.082,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,I18,0,0,,,5,5,60.333,100,,AQ,
2026-08-06 17:35:01.551,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,F19,0,0,,,5,5,60.328,100,,AQ,
2026-08-06 17:35:01.932,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,G19,0,0,,,5,5,60.811,100,,AQ,
2026-08-06 17:35:02.324,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,L23,0,0,,,5,5,60.806,100,,AQ,
2026-08-06 17:35:02.783,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,N24,0,0,,,5,5,60.323,100,,AQ,
2026-08-06 17:35:03.179,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,O22,0,0,,,5,5,60.318,100,,AQ,
2026-08-06 17:35:03.512,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,M21,0,0,,,5,5,60.313,100,,AQ,
2026-08-06 17:35:03.847,Source[1],,384PP_AQ_SP2,A23,Destination[1],,384PP_Dest,P21,0,0,,,5,5,60.801,100,,AQ,
2026-08-06 17:35:04.302,Source[1],,384PP_AQ_SP2,C23,Destination[1],,384PP_Dest,C23,0,0,,,5,5,60.308,100,,AQ,
2026-08-06 17:35:05.222,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,B21,0,0,,,5,5,61.378,100,,AQ,
2026-08-06 17:35:05.819,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,C19,0,0,,,5,5,61.373,100,,AQ,
2026-08-06 17:35:06.141,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,C18,0,0,,,5,5,59.723,100,,AQ,
2026-08-06 17:35:06.526,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,D18,0,0,,,5,5,59.718,100,,AQ,
2026-08-06 17:35:06.804,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,J19,0,0,,,5,5,59.713,100,,AQ,
2026-08-06 17:35:07.306,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,I20,0,0,,,5,5,59.708,100,,AQ,
2026-08-06 17:35:07.587,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,L21,0,0,,,5,5,59.703,100,,AQ,
2026-08-06 17:35:07.956,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,O21,0,0,,,5,5,59.698,100,,AQ,
2026-08-06 17:35:08.323,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,P23,0,0,,,5,5,59.693,100,,AQ,
2026-08-06 17:35:08.652,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,L24,0,0,,,5,5,59.688,100,,AQ,
2026-08-06 17:35:09.065,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,M24,0,0,,,5,5,61.368,100,,AQ,
2026-08-06 17:35:09.451,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,H23,0,0,,,5,5,61.363,100,,AQ,
2026-08-06 17:35:09.906,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,J17,0,0,,,5,5,61.358,100,,AQ,
2026-08-06 17:35:10.411,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,L17,0,0,,,5,5,61.353,100,,AQ,
2026-08-06 17:35:10.733,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,M18,0,0,,,5,5,59.683,100,,AQ,
2026-08-06 17:35:11.118,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,O17,0,0,,,5,5,59.678,100,,AQ,
2026-08-06 17:35:11.441,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,P17,0,0,,,5,5,61.348,100,,AQ,
2026-08-06 17:35:11.825,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,M11,0,0,,,5,5,59.673,100,,AQ,
2026-08-06 17:35:12.329,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,N6,0,0,,,5,5,59.668,100,,AQ,
2026-08-06 17:35:12.787,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,K8,0,0,,,5,5,61.343,100,,AQ,
2026-08-06 17:35:13.244,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,H7,0,0,,,5,5,61.338,100,,AQ,
2026-08-06 17:35:13.613,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,F9,0,0,,,5,5,61.333,100,,AQ,
2026-08-06 17:35:13.939,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,F12,0,0,,,5,5,59.663,100,,AQ,
2026-08-06 17:35:14.325,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,E14,0,0,,,5,5,61.328,100,,AQ,
2026-08-06 17:35:14.708,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,A11,0,0,,,5,5,61.323,100,,AQ,
2026-08-06 17:35:15.121,Source[1],,384PP_AQ_SP2,A19,Destination[1],,384PP_Dest,F5,0,0,,,5,5,59.658,100,,AQ,
2026-08-06 17:35:15.672,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,F2,0,0,,,5,5,61.318,100,,AQ,
2026-08-06 17:35:16.057,Source[1],,384PP_AQ_SP2,C19,Destination[1],,384PP_Dest,I4,0,0,,,5,5,61.313,100,,AQ,
2026-08-06 17:35:16.425,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,H5,0,0,,,5,5,57.85,100,,AQ,
2026-08-06 17:35:16.812,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,D4,0,0,,,5,5,57.845,100,,AQ,
2026-08-06 17:35:17.223,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,B3,0,0,,,5,5,57.84,100,,AQ,
2026-08-06 17:35:17.545,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,C1,0,0,,,5,5,57.835,100,,AQ,
2026-08-06 17:35:17.865,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,E7,0,0,,,5,5,57.83,100,,AQ,
2026-08-06 17:35:18.367,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,D8,0,0,,,5,5,57.825,100,,AQ,
2026-08-06 17:35:18.643,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,D7,0,0,,,5,5,60.137,100,,AQ,
2026-08-06 17:35:19.018,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,D9,0,0,,,5,5,60.132,100,,AQ,
2026-08-06 17:35:19.328,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,J9,0,0,,,5,5,60.127,100,,AQ,
2026-08-06 17:35:19.820,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,J8,0,0,,,5,5,60.122,100,,AQ,
2026-08-06 17:35:20.090,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,L7,0,0,,,5,5,60.117,100,,AQ,
2026-08-06 17:35:20.401,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,M4,0,0,,,5,5,60.112,100,,AQ,
2026-08-06 17:35:20.763,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,N1,0,0,,,5,5,60.107,100,,AQ,
2026-08-06 17:35:21.119,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,L1,0,0,,,5,5,57.82,100,,AQ,
2026-08-06 17:35:21.505,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,M9,0,0,,,5,5,57.815,100,,AQ,
2026-08-06 17:35:22.098,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,P7,0,0,,,5,5,57.81,100,,AQ,
2026-08-06 17:35:22.465,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,P12,0,0,,,5,5,57.805,100,,AQ,
2026-08-06 17:35:22.922,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,K13,0,0,,,5,5,57.8,100,,AQ,
2026-08-06 17:35:23.379,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,I12,0,0,,,5,5,60.102,100,,AQ,
2026-08-06 17:35:23.780,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,G14,0,0,,,5,5,60.097,100,,AQ,
2026-08-06 17:35:24.089,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,F16,0,0,,,5,5,57.795,100,,AQ,
2026-08-06 17:35:24.476,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,C14,0,0,,,5,5,57.79,100,,AQ,
2026-08-06 17:35:24.844,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,E22,0,0,,,5,5,60.092,100,,AQ,
2026-08-06 17:35:25.427,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,F23,0,0,,,5,5,60.087,100,,AQ,
2026-08-06 17:35:25.695,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,K23,0,0,,,5,5,60.082,100,,AQ,
2026-08-06 17:35:26.151,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,J21,0,0,,,5,5,60.077,100,,AQ,
2026-08-06 17:35:26.474,Source[1],,384PP_AQ_SP2,A17,Destination[1],,384PP_Dest,N20,0,0,,,5,5,57.785,100,,AQ,
2026-08-06 17:35:26.976,Source[1],,384PP_AQ_SP2,C17,Destination[1],,384PP_Dest,P19,0,0,,,5,5,60.072,100,,AQ,
2026-08-06 17:35:27.350,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,P16,0,0,,,5,5,59.171,100,,AQ,
2026-08-06 17:35:27.796,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,O15,0,0,,,5,5,57.771,100,,AQ,
2026-08-06 17:35:28.169,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,M15,0,0,,,5,5,57.766,100,,AQ,
2026-08-06 17:35:28.481,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,E16,0,0,,,5,5,57.761,100,,AQ,
2026-08-06 17:35:29.062,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,D14,0,0,,,5,5,57.756,100,,AQ,
2026-08-06 17:35:29.373,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,B14,0,0,,,5,5,57.751,100,,AQ,
2026-08-06 17:35:29.685,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,A15,0,0,,,5,5,59.166,100,,AQ,
2026-08-06 17:35:30.060,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,C11,0,0,,,5,5,59.161,100,,AQ,
2026-08-06 17:35:30.463,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,H12,0,0,,,5,5,59.156,100,,AQ,
2026-08-06 17:35:30.910,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,H8,0,0,,,5,5,59.151,100,,AQ,
2026-08-06 17:35:31.312,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,G6,0,0,,,5,5,59.146,100,,AQ,
2026-08-06 17:35:31.623,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,F7,0,0,,,5,5,57.746,100,,AQ,
2026-08-06 17:35:31.998,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,G10,0,0,,,5,5,57.741,100,,AQ,
2026-08-06 17:35:32.356,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,F3,0,0,,,5,5,57.736,100,,AQ,
2026-08-06 17:35:32.893,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,G1,0,0,,,5,5,57.731,100,,AQ,
2026-08-06 17:35:33.206,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,N2,0,0,,,5,5,57.726,100,,AQ,
2026-08-06 17:35:33.743,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,P1,0,0,,,5,5,57.721,100,,AQ,
2026-08-06 17:35:34.055,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,O7,0,0,,,5,5,57.716,100,,AQ,
2026-08-06 17:35:34.543,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,M6,0,0,,,5,5,59.141,100,,AQ,
2026-08-06 17:35:34.946,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,K6,0,0,,,5,5,59.136,100,,AQ,
2026-08-06 17:35:35.259,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,B4,0,0,,,5,5,57.711,100,,AQ,
2026-08-06 17:35:35.796,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,C21,0,0,,,5,5,59.131,100,,AQ,
2026-08-06 17:35:36.782,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,A23,0,0,,,5,5,59.126,100,,AQ,
2026-08-06 17:35:37.094,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,G23,0,0,,,5,5,59.121,100,,AQ,
2026-08-06 17:35:37.584,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,G22,0,0,,,5,5,59.116,100,,AQ,
2026-08-06 17:35:37.849,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,K22,0,0,,,5,5,59.111,100,,AQ,
2026-08-06 17:35:38.251,Source[1],,384PP_AQ_SP2,C15,Destination[1],,384PP_Dest,K21,0,0,,,5,5,59.106,100,,AQ,
2026-08-06 17:35:38.516,Source[1],,384PP_AQ_SP2,A15,Destination[1],,384PP_Dest,H20,0,0,,,5,5,57.706,100,,AQ,
2026-08-06 17:35:38.889,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,H22,0,0,,,5,5,58.028,100,,AQ,
2026-08-06 17:35:39.272,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,E21,0,0,,,5,5,58.023,100,,AQ,
2026-08-06 17:35:39.638,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,D21,0,0,,,5,5,58.018,100,,AQ,
2026-08-06 17:35:39.915,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,B19,0,0,,,5,5,62.029,100,,AQ,
2026-08-06 17:35:40.359,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,A17,0,0,,,5,5,62.024,100,,AQ,
2026-08-06 17:35:40.682,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,G17,0,0,,,5,5,62.019,100,,AQ,
2026-08-06 17:35:41.185,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,H17,0,0,,,5,5,62.014,100,,AQ,
2026-08-06 17:35:41.462,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,I17,0,0,,,5,5,62.009,100,,AQ,
2026-08-06 17:35:41.740,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,G18,0,0,,,5,5,62.004,100,,AQ,
2026-08-06 17:35:42.062,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,G15,0,0,,,5,5,58.013,100,,AQ,
2026-08-06 17:35:42.448,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,E13,0,0,,,5,5,58.008,100,,AQ,
2026-08-06 17:35:42.771,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,B11,0,0,,,5,5,58.003,100,,AQ,
2026-08-06 17:35:43.138,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,C10,0,0,,,5,5,57.998,100,,AQ,
2026-08-06 17:35:43.417,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,E9,0,0,,,5,5,61.999,100,,AQ,
2026-08-06 17:35:43.803,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,E8,0,0,,,5,5,61.994,100,,AQ,
2026-08-06 17:35:44.082,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,C7,0,0,,,5,5,61.989,100,,AQ,
2026-08-06 17:35:44.403,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,B7,0,0,,,5,5,61.984,100,,AQ,
2026-08-06 17:35:44.678,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,A7,0,0,,,5,5,61.979,100,,AQ,
2026-08-06 17:35:44.953,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,A2,0,0,,,5,5,57.993,100,,AQ,
2026-08-06 17:35:45.412,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,G3,0,0,,,5,5,57.988,100,,AQ,
2026-08-06 17:35:45.914,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,G4,0,0,,,5,5,61.974,100,,AQ,
2026-08-06 17:35:46.300,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,M5,0,0,,,5,5,57.983,100,,AQ,
2026-08-06 17:35:46.893,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,N5,0,0,,,5,5,57.978,100,,AQ,
2026-08-06 17:35:47.170,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,O5,0,0,,,5,5,57.973,100,,AQ,
2026-08-06 17:35:47.448,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,O11,0,0,,,5,5,61.969,100,,AQ,
2026-08-06 17:35:47.949,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,O14,0,0,,,5,5,57.968,100,,AQ,
2026-08-06 17:35:48.333,Source[1],,384PP_AQ_SP2,A13,Destination[1],,384PP_Dest,K11,0,0,,,5,5,57.963,100,,AQ,
2026-08-06 17:35:48.744,Source[1],,384PP_AQ_SP2,C13,Destination[1],,384PP_Dest,A24,0,0,,,5,5,61.964,100,,AQ,
2026-08-06 17:35:49.562,Source[1],,384PP_AQ_SP2,C11,Destination[1],,384PP_Dest,D23,0,0,,,5,5,57.929,100,,AQ,
2026-08-06 17:35:49.935,Source[1],,384PP_AQ_SP2,C11,Destination[1],,384PP_Dest,B20,0,0,,,5,5,57.924,100,,AQ,
2026-08-06 17:35:50.296,Source[1],,384PP_AQ_SP2,A11,Destination[1],,384PP_Dest,A20,0,0,,,5,5,61.457,100,,AQ,
2026-08-06 17:35:50.668,Source[1],,384PP_AQ_SP2,C11,Destination[1],,384PP_Dest,B17,0,0,,,5,5,57.919,100,,AQ,
2026-08-06 17:35:51.043,Source[1],,384PP_AQ_SP2,C11,Destination[1],,384PP_Dest,D16,0,0,,,5,5,57.914,100,,AQ,
2026-08-06 17:35:51.354,Source[1],,384PP_AQ_SP2,C11,Destination[1],,384PP_Dest,F15,0,0,,,5,5,57.909,100,,AQ,
2026-08-06 17:35:51.666,Source[1],,384PP_AQ_SP2,A11,Destination[1],,384PP_Dest,C15,0,0,,,5,5,61.452,100,,AQ,
