orf,gene,chrom,chrom_idx,pos,n_exp,mean_sens,median_sens,std_sens,min_sens,frac_hyper_3,frac_hyper_4,frac_hyper_5,frac_resist_3,frac_resist_4,frac_resist_5,assay,whi2_corr,whi2_overlap,cum_pos
YAL024C,LTE1,I,1.0,103718.5,2923,-0.8396773379257183,-0.0914143555722136,2.2295353872287484,-21.0969417175099,0.12452959288402327,0.08210742387957577,0.056790968183373244,0.004105371193978789,0.00034211426616489907,0.0,HOP,-0.00576661175006439,2923,103718.5
YAL026C,DRS2,I,1.0,97663.5,2923,-1.056809616902699,-0.101326061715739,2.6952191949161164,-15.7350613575633,0.19055764625384877,0.13547724940130004,0.09579199452617174,0.02497434143003763,0.012658227848101266,0.005473828258638385,HOP,0.24783046845649492,2923,97663.5
YAL027W,SAW1,I,1.0,95079.5,2923,0.0031809914106443213,0.0074842233041527,0.5017213435827509,-2.76968136748918,0.0,0.0,0.0,0.0,0.0,0.0,HOP,-0.13036848979687748,2923,95079.5
YAL028W,FRT2,I,1.0,93693.0,2923,0.001205692978501579,0.0002834968892523,0.4728940055738546,-2.25458090354076,0.0,0.0,0.0,0.0,0.0,0.0,HOP,-0.018237316048237393,2923,93693.0
YAL029C,MYO4,I,1.0,90062.5,2923,0.06518588111392425,0.0109922705075795,0.6882552047362522,-3.86451267625137,0.0013684570646595963,0.0,0.0,0.0017105713308244953,0.0,0.0,HOP,0.02095318877838734,2923,90062.5
YAL030W,SNC1,I,1.0,87336.5,2923,-0.03817530299925874,-0.002422410091241,0.45777384943240557,-4.14539720033278,0.0013684570646595963,0.00034211426616489907,0.0,0.0,0.0,0.0,HOP,0.0024148789867260894,2923,87336.5
YAL031C,GIP4,I,1.0,85890.0,2923,-0.05415505155682741,-0.0032860250160832,0.5391908823696617,-4.54314461260219,0.0006842285323297981,0.00034211426616489907,0.0,0.0,0.0,0.0,HOP,-0.05700956309311964,2923,85890.0
YAL034C,FUN19,I,1.0,81330.5,2923,0.08628058194080468,0.0174000613395817,0.9169981903639899,-3.42753185272317,0.0034211426616489907,0.0,0.0,0.004105371193978789,0.0,0.0,HOP,-0.10313660682486342,2923,81330.5
YAL034W-A,MTW1,I,1.0,80152.5,38,-3.150021351251359,-3.03461044577552,1.4103531719381195,-9.56171491163572,0.5263157894736842,0.07894736842105263,0.07894736842105263,0.0,0.0,0.0,HOP,,38,80152.5
YAL035W,FUN12,I,1.0,77931.0,2850,0.6018599590735682,0.2304879671296945,1.8907298320566401,-15.8347084728328,0.031578947368421054,0.018947368421052633,0.011228070175438596,0.10385964912280701,0.04982456140350877,0.021403508771929824,HOP,-0.15720573655987505,2850,77931.0
YAL036C,RBG1,I,1.0,75597.5,2923,-0.01416280198036907,-0.0008341972255751,0.4155099702410824,-2.0965291851993,0.0,0.0,0.0,0.0,0.0,0.0,HOP,0.0028974618310650545,2923,75597.5
YAL037W,YAL037W,I,1.0,74421.5,2923,0.0008110153131505757,0.0036112277319122,0.7227768940834068,-3.52599411842101,0.0017105713308244953,0.0,0.0,0.00034211426616489907,0.0,0.0,HOP,-0.03070471364573565,2923,74421.5
YAL039C,CYC3,I,1.0,69120.5,584,0.08262913299579545,0.0353751557879738,1.6017697446489294,-13.8391044540642,0.03595890410958904,0.023972602739726026,0.017123287671232876,0.023972602739726026,0.010273972602739725,0.005136986301369863,HOP,0.02675205224682936,584,69120.5
YAL040C,CLN3,I,1.0,66649.0,2923,0.2854301754975315,0.129312058756741,1.8012966352168582,-10.618187688941,0.04515908313376668,0.02531645569620253,0.013342456380431064,0.05986999657885734,0.02531645569620253,0.008210742387957578,HOP,-0.015630408626934426,2923,66649.0
YAL042W,ERV46,I,1.0,61939.5,2923,0.023623893526340353,0.0095593850549791,0.7658152292531933,-6.73579156860573,0.004105371193978789,0.0020526855969893944,0.0010263427984946972,0.0017105713308244953,0.0,0.0,HOP,0.1281475689851663,2923,61939.5
YAL044C,GCV3,I,1.0,58206.0,2923,0.19092716010072708,0.0554180321398642,1.303885956499834,-11.0315465234232,0.01915839890523435,0.009237085186452275,0.00376325692781389,0.02189531303455354,0.003079028395484092,0.0010263427984946972,HOP,0.10134283338850482,2923,58206.0
YAL045C,YAL045C,I,1.0,57642.0,2923,0.023779623082608732,0.0053127122967717,0.4009363553182856,-1.90314728284549,0.0,0.0,0.0,0.0,0.0,0.0,HOP,0.011028365635220439,2923,57642.0
YAL046C,BOL3,I,1.0,57207.0,2923,0.017527650500202798,0.0096733116378577,0.5546026740529587,-2.95159321950587,0.0,0.0,0.0,0.0,0.0,0.0,HOP,-0.07224041295888976,2923,57207.0
YAL047C,SPC72,I,1.0,55923.0,2923,0.04811466189418074,0.0565835251498948,1.9246395841399733,-15.2612367244056,0.05986999657885734,0.03934314060896339,0.02565856996236743,0.04926445432774547,0.017789941840574752,0.005815942524803284,HOP,0.022072005820825465,2923,55923.0
YAL048C,GEM1,I,1.0,53795.0,2923,0.10473899448820286,0.0479957877509393,1.012765774185506,-10.7509412448636,0.013684570646595963,0.006842285323297981,0.0034211426616489907,0.00376325692781389,0.00034211426616489907,0.0,HOP,0.05204422676922832,2923,53795.0
YAL049C,AIM2,I,1.0,52225.0,2923,-0.02350652089972002,-0.0019117555632647,0.6989969410045103,-4.2503546893461,0.0023947998631542937,0.0010263427984946972,0.0,0.00034211426616489907,0.0,0.0,HOP,0.0009170307443367884,2923,52225.0
YAL051W,OAF1,I,1.0,50135.5,2923,-0.012825065917539237,0.000142014824844,0.5665474504924265,-14.7572069205956,0.0006842285323297981,0.00034211426616489907,0.00034211426616489907,0.0,0.0,0.0,HOP,0.02111329131388342,2923,50135.5
YAL053W,FLC2,I,1.0,47074.5,2923,-0.31433166384877703,-0.0375222785887162,1.1144187985025118,-33.4760455699098,0.01881628463906945,0.00786862812179268,0.006158056790968184,0.0006842285323297981,0.0,0.0,HOP,0.0781734957481927,2923,47074.5
YAL054C,ACS1,I,1.0,43951.5,2923,-0.026037299406918027,-0.0050577958975685,0.4783559142089985,-2.18904840914938,0.0,0.0,0.0,0.0,0.0,0.0,HOP,0.04368168108995259,2923,43951.5
YAL055W,PEX22,I,1.0,42448.0,2923,-0.09568481182264038,-0.0094453882023892,0.6874967692316944,-3.62084110413901,0.0020526855969893944,0.0,0.0,0.0,0.0,0.0,HOP,0.0728022353215048,2923,42448.0
YAL056W,GPB2,I,1.0,40580.0,2923,-0.20618519257644247,-0.0241423770927664,0.9681285927605989,-9.44990076418205,0.013000342114266164,0.004447485460143688,0.0020526855969893944,0.0023947998631542937,0.0006842285323297981,0.0,HOP,0.273132653828437,2923,40580.0
YAL058W,CNE1,I,1.0,38218.0,2923,-0.004636050391517493,0.010620015287388,0.9565620076393807,-11.7941477289587,0.01094765651727677,0.007184399589462881,0.004447485460143688,0.0006842285323297981,0.0,0.0,HOP,0.09178540482830289,2923,38218.0
YAL059W,ECM1,I,1.0,36828.0,2923,0.20099737620157898,0.0442467040999163,0.9352684454864578,-4.88685511387434,0.00376325692781389,0.0017105713308244953,0.0,0.008210742387957578,0.0017105713308244953,0.00034211426616489907,HOP,-0.16375527520255426,2923,36828.0
YAL060W,BDH1,I,1.0,35729.0,2923,-0.026952561362796404,-0.0031167445080996,0.48327375987550025,-2.22632864915459,0.0,0.0,0.0,0.0,0.0,0.0,HOP,0.005458285885496002,2923,35729.0
YAL061W,BDH2,I,1.0,34074.5,2923,-0.067533660076684,-0.0096133790118541,0.532024633235269,-3.21610805666361,0.0006842285323297981,0.0,0.0,0.0,0.0,0.0,HOP,-0.0037055705078085223,2923,34074.5
YAL062W,GDH3,I,1.0,32253.5,2923,-0.0010530050431091624,0.0035169879608248,0.5285546689927461,-2.44815154504069,0.0,0.0,0.0,0.0,0.0,0.0,HOP,-0.07886943769258262,2923,32253.5
YAL064C-A,TDA8,I,1.0,13553.0,2923,-0.05845045259320022,-0.0032027993095812,0.9091433394111029,-4.26267694570204,0.010263427984946972,0.0017105713308244953,0.0,0.0020526855969893944,0.00034211426616489907,0.0,HOP,-0.06616535766611485,2923,13553.0
YAL065C,YAL065C,I,1.0,11758.0,2923,0.03022447049478034,0.008473718328068,0.6962900865351037,-4.1123181669844,0.0010263427984946972,0.00034211426616489907,0.0,0.0006842285323297981,0.0,0.0,HOP,-0.013120607628452836,2923,11758.0
YAL066W,YAL066W,I,1.0,10245.0,2887,-0.033022043394741844,0.0062802301271673,1.0098639020852567,-8.8967975067171,0.010737790093522688,0.0013855213023900243,0.00034638032559750607,0.004502944232767579,0.0006927606511950121,0.0,HOP,-0.1383701518394017,2887,10245.0
YAL067C,SEO1,I,1.0,8125.5,2923,0.10984093447390292,0.0223830239639074,0.8616859677195885,-3.53656495186272,0.0013684570646595963,0.0,0.0,0.005131713992473486,0.0006842285323297981,0.00034211426616489907,HOP,-0.0349427751032663,2923,8125.5
YAL068C,PAU8,I,1.0,1988.0,2923,-0.018654937081353754,-0.0052950645364049,0.6030926177269228,-3.09397593817993,0.00034211426616489907,0.0,0.0,0.0010263427984946972,0.00034211426616489907,0.0,HOP,0.005023400305477159,2923,1988.0
YAR002C-A,ERP1,I,1.0,154394.5,2923,-0.041190296002110306,-0.0054635015522931,0.5728474131270818,-2.99792958172857,0.0,0.0,0.0,0.0010263427984946972,0.0,0.0,HOP,-0.00905601395993127,2923,154394.5
YAR002W,NUP60,I,1.0,153066.5,2923,0.23229848981102635,0.105105365596694,1.5868447977521094,-13.44420144934,0.03421142661648991,0.016421484775915155,0.009921313718782073,0.04002736914129319,0.012316113581936367,0.003079028395484092,HOP,0.04188863912080883,2923,153066.5
YAR003W,SWD1,I,1.0,155645.0,2923,-0.1865249887299587,-0.0124824377439633,1.2260512918149735,-11.0574475977519,0.03386931235032501,0.014026684912760863,0.005473828258638385,0.006500171057133082,0.0,0.0,HOP,-0.057473404667026544,2923,155645.0
YAR014C,BUD14,I,1.0,167806.5,2923,-0.3504110263181243,-0.0425330802982338,1.218427979758444,-8.63234221907194,0.036264112213479305,0.019842627437564146,0.01128977078344167,0.0010263427984946972,0.00034211426616489907,0.0,HOP,0.1411729480527515,2923,167806.5
YAR015W,ADE1,I,1.0,169835.0,91,-0.6594968323525922,0.0138783566007147,3.5753244110307065,-13.4623859166503,0.15384615384615385,0.14285714285714285,0.10989010989010989,0.08791208791208792,0.03296703296703297,0.02197802197802198,HOP,,91,169835.0
YAR018C,KIN3,I,1.0,171049.5,2923,-0.1147458262355714,-0.0060652244466215,1.4066554515476188,-23.1296211640089,0.03250085528566541,0.01128977078344167,0.005473828258638385,0.012316113581936367,0.004105371193978789,0.0010263427984946972,HOP,0.07498814863808666,2923,171049.5
YAR020C,PAU7,I,1.0,176939.5,2923,-0.07063319277218592,-0.0075688307578928,0.5612007355608536,-3.60969117909882,0.00034211426616489907,0.0,0.0,0.0,0.0,0.0,HOP,-0.12405811773166696,2923,176939.5
YAR023C,DFP1,I,1.0,179550.5,2923,0.01733817306928159,0.005832153490093,0.49714564189803456,-2.70675111900795,0.0,0.0,0.0,0.0,0.0,0.0,HOP,-0.1157810445239194,2923,179550.5
YAR027W,UIP3,I,1.0,184123.5,2923,-0.0903410496156377,-0.0118803770473982,0.527525276923448,-2.47726963001245,0.0,0.0,0.0,0.0,0.0,0.0,HOP,-0.12500577988448305,2923,184123.5
YAR028W,KTD1,I,1.0,185244.0,2923,-0.030267770125472958,0.0064480521234957,0.8424586862106331,-4.3712144167753,0.005131713992473486,0.00034211426616489907,0.0,0.0010263427984946972,0.00034211426616489907,0.0,HOP,0.0019410439570724802,2923,185244.0
YAR029W,DFP2,I,1.0,186433.0,2923,-0.0009490530447948811,0.0009511378766179,0.45474417825147223,-2.15357187296806,0.0,0.0,0.0,0.0,0.0,0.0,HOP,0.01677022793163874,2923,186433.0
YAR030C,YAR030C,I,1.0,186682.5,2923,0.04028006524130458,0.0107257633006067,0.4670588630561044,-2.25868295468712,0.0,0.0,0.0,0.0,0.0,0.0,HOP,-0.08790546596976401,2923,186682.5
YAR031W,PRM9,I,1.0,187284.0,2923,-0.06971283938123707,-0.0063210916608547,0.5826369012339533,-2.96364218994065,0.0,0.0,0.0,0.0,0.0,0.0,HOP,-0.05737840626349723,2923,187284.0
YAR035W,YAT1,I,1.0,191224.5,2923,0.10179045477350754,0.0178223726189612,0.6279160155470247,-3.42014885710237,0.0010263427984946972,0.0,0.0,0.0006842285323297981,0.0,0.0,HOP,0.030650077422126325,2923,191224.5
YAR042W,SWH1,I,1.0,194402.0,2923,-0.2322301558853912,-0.0028542613476923,1.4641552453073552,-19.8336230280609,0.02702702702702703,0.01881628463906945,0.01505302771125556,0.0010263427984946972,0.00034211426616489907,0.0,HOP,0.30434172096393003,2923,194402.0
YAR047C,YAR047C,I,1.0,201627.0,2923,0.10526834168334648,0.0262540249798492,0.6573434873861383,-3.00341931138176,0.00034211426616489907,0.0,0.0,0.0013684570646595963,0.0,0.0,HOP,-0.02225692111967171,2923,201627.0
YAR050W,FLO1,I,1.0,205709.5,2923,0.008468369598098206,0.0072777347447139,0.5436238076366074,-3.23488657792689,0.00034211426616489907,0.0,0.0,0.0,0.0,0.0,HOP,0.027058598835132754,2923,205709.5
YBL001C,ECM15,II,2.0,237310.0,2923,-0.017192043345227274,0.0021760112820515,0.6306697673059484,-5.11336310564897,0.0010263427984946972,0.00034211426616489907,0.00034211426616489907,0.0,0.0,0.0,HOP,-0.019965728941563253,2923,466627.0
YBL002W,HTB2,II,2.0,236689.5,2923,0.1892243794201321,0.0473646863359937,0.8354256542576286,-5.57623590069811,0.003079028395484092,0.0010263427984946972,0.00034211426616489907,0.004789599726308587,0.00034211426616489907,0.0,HOP,-0.03416951863545627,2923,466006.5
YBL003C,HTA2,II,2.0,235593.0,2923,0.00954180145714442,0.0068687215740583,0.7513990370666559,-3.87470823954668,0.0034211426616489907,0.0,0.0,0.00034211426616489907,0.0,0.0,HOP,-0.035688900897504545,2923,464910.0
YBL004W,UTP20,II,2.0,231376.5,22,-1.656939381640767,-0.07228919462408614,3.7512682535850237,-12.9324932601373,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,HOP,,22,460693.5
YBL005W,PDR3,II,2.0,218935.0,2923,-0.10887708389204409,-0.0063343827887328,0.845107005451473,-11.5619498355798,0.009237085186452275,0.004789599726308587,0.003079028395484092,0.00034211426616489907,0.0,0.0,HOP,-0.0661231481798598,2923,448252.0
YBL006C,LDB7,II,2.0,216858.0,2923,-1.7236606115887425,-0.157238463074327,4.494742620809404,-31.0005292004997,0.2244269586041738,0.19603147451248717,0.17105713308244955,0.04344851180294218,0.03181662675333562,0.021553198768388643,HOP,-0.00889274580533393,2923,446175.0
YBL007C,SLA1,II,2.0,214499.0,2791,-0.9509856472603391,-0.114225112754159,3.096864744667143,-23.3455061728561,0.17198136868505912,0.12253672518810463,0.09387316374059478,0.048369759942672876,0.027588677893228233,0.015764958796130418,HOP,0.06621680984817262,2791,443816.0
YBL008W,HIR1,II,2.0,210914.0,2923,0.1864756361960218,0.057002744699532,0.9561845991446071,-9.1375555901872,0.009237085186452275,0.00376325692781389,0.0013684570646595963,0.0027369141293191925,0.0,0.0,HOP,-0.07243111706947493,2923,440231.0
YBL009W,ALK2,II,2.0,208209.0,2923,0.025192518746541694,0.0088310038097474,0.7140067018563347,-4.65640534474547,0.0017105713308244953,0.00034211426616489907,0.0,0.0010263427984946972,0.0,0.0,HOP,-0.024092797338892753,2923,437526.0
YBL010C,LAA2,II,2.0,206528.0,2923,-0.13248790383232803,-0.0079800362863459,0.8223645254301405,-12.9939180964,0.011631885049606569,0.007184399589462881,0.004105371193978789,0.0,0.0,0.0,HOP,0.10787327833954276,2923,435845.0
YBL011W,SCT1,II,2.0,204677.5,2923,-0.0916359840842499,-0.0011552687947479,0.8890793541917239,-8.13212215949788,0.012316113581936367,0.005473828258638385,0.003079028395484092,0.0017105713308244953,0.0006842285323297981,0.0,HOP,-0.06488747482236415,2923,433994.5
YBL012C,YBL012C,II,2.0,203606.5,2923,-0.06679121382757802,0.0022629197851051,0.9364374876769563,-8.77308459113647,0.008894970920287376,0.004105371193978789,0.0027369141293191925,0.0023947998631542937,0.00034211426616489907,0.0,HOP,-0.045038087895896965,2923,432923.5
YBL013W,FMT1,II,2.0,202658.5,2923,0.10559942980671772,0.0188912247706505,0.8255537920521561,-4.96996504539552,0.0034211426616489907,0.00034211426616489907,0.0,0.009237085186452275,0.004447485460143688,0.0013684570646595963,HOP,-0.031029311234657766,2923,431975.5
YBL015W,ACH1,II,2.0,194912.0,2923,-0.03889388499377183,-0.0053109578701949,0.4498353673840747,-6.28752183916583,0.00034211426616489907,0.00034211426616489907,0.00034211426616489907,0.0,0.0,0.0,HOP,-0.0034745033565777086,2923,424229.0
YBL017C,PEP1,II,2.0,189213.5,2923,-0.04251109555022511,-0.003523909099553,0.7103965049874951,-12.4242293127535,0.0010263427984946972,0.0006842285323297981,0.0006842285323297981,0.0020526855969893944,0.0017105713308244953,0.0010263427984946972,HOP,0.08478499550513852,2923,418530.5
YBL019W,APN2,II,2.0,185134.0,2923,0.14973412008452827,0.0406690874438022,0.7395860136793583,-3.71012749179648,0.0017105713308244953,0.0,0.0,0.0017105713308244953,0.0,0.0,HOP,-0.023631368940935652,2923,414451.0
YBL022C,PIM1,II,2.0,179574.5,2923,-0.7857869588490992,-0.105179274122406,2.0268761482003756,-17.9706987538051,0.12624016421484777,0.06671228190215532,0.04344851180294218,0.012658227848101266,0.0027369141293191925,0.0010263427984946972,HOP,0.21386398079143337,2923,408891.5
YBL024W,NCL1,II,2.0,173561.0,2923,-0.007585629550822336,0.0167517330694231,1.521985892265704,-17.0044705092819,0.0366062264796442,0.017105713308244955,0.010263427984946972,0.02497434143003763,0.005131713992473486,0.0013684570646595963,HOP,0.15662857528718366,2923,402878.0
YBL027W,RPL19B,II,2.0,168423.5,2923,0.7483524748736256,0.251815165877404,1.4485517640651497,-7.43528560298676,0.007184399589462881,0.0034211426616489907,0.0017105713308244953,0.08416010947656517,0.03284296955183031,0.013342456380431064,HOP,-0.2524889400891058,2923,397740.5
YBL028C,YBL028C,II,2.0,167678.0,2923,-0.05140325300305913,-0.0045260396558107,0.5832757049349294,-3.08705153072987,0.00034211426616489907,0.0,0.0,0.0,0.0,0.0,HOP,-0.04711595315645088,2923,396995.0
YBL029W,YBL029W,II,2.0,166699.0,2923,-0.0002553311818717223,0.0019091600780309,0.593123159862989,-3.19537789283281,0.0006842285323297981,0.0,0.0,0.00034211426616489907,0.0,0.0,HOP,-0.03409492620059418,2923,396016.0
YBL031W,SHE1,II,2.0,162207.0,2923,-0.38489245404321526,-0.0344133569965197,1.4907511072630106,-16.2282321200586,0.05063291139240506,0.028395484091686622,0.019842627437564146,0.0023947998631542937,0.00034211426616489907,0.0,HOP,0.1014971729454652,2923,391524.0
YBL032W,HEK2,II,2.0,160756.5,2923,0.054082830533087455,0.0174268049476989,0.9580324331701786,-4.39976654754134,0.008210742387957578,0.0013684570646595963,0.0,0.006158056790968184,0.0,0.0,HOP,0.05977756775541655,2923,390073.5
YBL035C,POL12,II,2.0,152551.5,57,-1.0113190965049876,-0.0459766781183489,3.144290781269702,-11.7213167848872,0.14035087719298245,0.12280701754385964,0.12280701754385964,0.017543859649122806,0.017543859649122806,0.017543859649122806,HOP,,57,381868.5
YBL036C,YBL036C,II,2.0,150833.5,2923,-0.04478514268930121,-0.005593627573775,0.4229369094708167,-3.64364850424483,0.0006842285323297981,0.0,0.0,0.0,0.0,0.0,HOP,0.08565568640330075,2923,380150.5
YBL037W,APL3,II,2.0,148747.5,2923,-0.18467742637744272,-0.0312499175061821,0.6739439730652048,-9.41609407994208,0.005815942524803284,0.0027369141293191925,0.0020526855969893944,0.0,0.0,0.0,HOP,0.12614706093301098,2923,378064.5
YBL038W,MRPL16,II,2.0,146536.0,2923,0.8057159232822664,0.302429045001496,2.4646684558217817,-21.0300197876564,0.04276428327061239,0.02702702702702703,0.019500513171399246,0.1484775915155662,0.08997605200136846,0.05131713992473486,HOP,-0.12569080850808204,2923,375853.0
YBL039C,URA7,II,2.0,144858.5,2923,1.7754239307890247,1.1721016453966,2.2934382419646484,-10.0937194356724,0.013684570646595963,0.005815942524803284,0.0034211426616489907,0.2627437564146425,0.17482039001026342,0.10502907971262401,HOP,-0.06817834195212613,2923,374175.5
YBL040C,ERD2,II,2.0,142430.5,57,0.2567213284741803,0.109100958051925,2.816450544171128,-9.91837184880992,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.07017543859649122,0.05263157894736842,0.05263157894736842,HOP,,57,371747.5
YBL042C,FUI1,II,2.0,139300.5,2923,-0.4630762158853216,-0.0262366672417419,2.3294462960688773,-33.9756506044375,0.08826548067054396,0.05542251111871365,0.03386931235032501,0.023263770099213137,0.008894970920287376,0.0013684570646595963,HOP,-0.1131307769143692,2923,368617.5
YBL043W,ECM13,II,2.0,137074.5,2923,-0.07295591579734992,-0.0114746429012155,0.6741812846040457,-5.54852034788952,0.004105371193978789,0.0010263427984946972,0.0006842285323297981,0.0,0.0,0.0,HOP,0.021238137977882383,2923,366391.5
YBL044W,YBL044W,II,2.0,136182.0,2923,-0.08979016073020013,-0.0108357903542206,0.6974579900733534,-3.55581226490867,0.0020526855969893944,0.0,0.0,0.0,0.0,0.0,HOP,-0.09511099867975117,2923,365499.0
YBL045C,COR1,II,2.0,134829.5,2923,-0.12345049341654335,0.0202387287356421,1.7600427647829247,-21.3055426079748,0.05439616832021895,0.034895655148819704,0.02223742730071844,0.019500513171399246,0.005815942524803284,0.0020526855969893944,HOP,0.19459726421515985,2923,364146.5
YBL046W,PSY4,II,2.0,133086.5,2923,-0.699126065479727,-0.078143087265008,1.9722434021009432,-17.5604282256204,0.08587068080738967,0.056448853917208344,0.04002736914129319,0.0023947998631542937,0.0,0.0,HOP,0.3125831785403846,2923,362403.5
YBL047C,EDE1,II,2.0,129967.5,2923,-0.1971522966656057,0.0107796560303343,1.9825040227829607,-17.7108136963698,0.0752651385562778,0.047553882996920975,0.03215874101950051,0.03250085528566541,0.006158056790968184,0.0013684570646595963,HOP,0.2149965495872293,2923,359284.5
YBL048W,RRT1,II,2.0,127454.5,2923,-0.08089591141714682,-0.0097362052789664,0.5774656581302987,-3.35771897399067,0.00034211426616489907,0.0,0.0,0.0,0.0,0.0,HOP,-0.027288281438133326,2923,356771.5
