gene_set,ffa_type,p_value,significant_p05,interaction_score,physical_triangle,physical_connected,regulatory_triangle,regulatory_connected,genetic_triangle,genetic_connected,tflink_triangle,tflink_connected,string12_0_neighborhood_triangle,string12_0_neighborhood_connected,string12_0_fusion_triangle,string12_0_fusion_connected,string12_0_cooccurence_triangle,string12_0_cooccurence_connected,string12_0_coexpression_triangle,string12_0_coexpression_connected,string12_0_experimental_triangle,string12_0_experimental_connected,string12_0_database_triangle,string12_0_database_connected
FKH1:OPI1:RPD3,C14:0,2.264446574036369e-09,True,1.764009855930401,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:OPI1:SPT3,C14:0,3.1057615803186034e-08,True,1.578398299266847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:OPI1:YAP6,C14:0,7.6243407237452e-09,True,1.6505578331558943,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:OPI1:TFC7,C14:0,3.679442624957625e-09,True,1.687056099877106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:RFX1:RGR1,C14:0,8.181964583039026e-16,True,2.3561213204893936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:RFX1:RPD3,C14:0,9.473044156758282e-10,True,1.7534899954066503,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False
FKH1:RFX1:SPT3,C14:0,3.5462646556853836e-10,True,1.800445668116447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:RFX1:YAP6,C14:0,1.5651893169717197e-12,True,2.108532410662897,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:RFX1:TFC7,C14:0,2.9232540132283166e-14,True,2.2125855724947576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:RGR1:RPD3,C14:0,1.8393480566265978e-17,True,2.502709357617148,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:RGR1:SPT3,C14:0,1.8852943921354285e-12,True,2.037176439832625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:RGR1:YAP6,C14:0,1.2270327343698338e-19,True,2.688831284984749,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:RGR1:TFC7,C14:0,7.362077128150291e-16,True,2.3602747390738688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:RPD3:SPT3,C14:0,1.6818542829410486e-08,True,1.610216395761101,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:RPD3:YAP6,C14:0,2.6009251606275248e-11,True,1.9211567492768504,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False
FKH1:RPD3:TFC7,C14:0,4.692300964245371e-11,True,1.894383005590253,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:SPT3:YAP6,C14:0,2.0871565090333115e-11,True,1.931073939738754,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:SPT3:TFC7,C14:0,8.332036279520948e-12,True,1.9720715776340143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:YAP6:TFC7,C14:0,6.1837272084720625e-12,True,1.985255249996038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:MED4:OPI1,C14:0,0.101475340920784,False,0.4853347201950714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:MED4:RFX1,C14:0,0.0057389268403624,True,0.8216138803132418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:MED4:RGR1,C14:0,0.000178256990993,True,1.1201198352802249,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True
GCN5:MED4:RPD3,C14:0,0.4975643387727717,False,0.2006871531086569,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:MED4:SPT3,C14:0,0.0961781987453785,False,0.4930496432629537,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
GCN5:MED4:YAP6,C14:0,0.4728827787110978,False,0.2123730870055791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:MED4:TFC7,C14:0,0.0902812931892953,False,0.50205086572609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:OPI1:RFX1,C14:0,0.0449015242408128,True,0.5779838045047325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:OPI1:RGR1,C14:0,0.0015519719369483,True,0.9161260030566146,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:OPI1:RPD3,C14:0,0.0934467926487061,False,0.4829999857526441,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
GCN5:OPI1:SPT3,C14:0,0.5243868135082145,False,0.1829688555992872,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:OPI1:YAP6,C14:0,0.8594768800559347,False,0.0508701950738643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:OPI1:TFC7,C14:0,0.9631430507713604,False,-0.0147689410746081,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:RFX1:RGR1,C14:0,0.0015922911632092,True,0.9139313533775322,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:RFX1:RPD3,C14:0,0.1057777271169409,False,0.465649097696011,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:RFX1:SPT3,C14:0,0.2610953910144663,False,0.3232058764009449,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
GCN5:RFX1:YAP6,C14:0,0.1605299493017905,False,0.4037970724240223,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
GCN5:RFX1:TFC7,C14:0,0.0571093475025866,False,0.548106873916506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GCN5:RGR1:RPD3,C14:0,0.0012231240594708,True,0.9363034361290968,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:RGR1:SPT3,C14:0,0.1175454573186627,False,0.4505351355040869,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
GCN5:RGR1:YAP6,C14:0,0.0086187900945991,True,0.758637512559595,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:RGR1:TFC7,C14:0,0.0244822473347514,True,0.6679058358296464,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:RPD3:SPT3,C14:0,0.6820988006105404,False,-0.1177054062226656,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True
GCN5:RPD3:YAP6,C14:0,0.2964027527807159,False,0.3002667192792798,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:RPD3:TFC7,C14:0,0.1485549023291348,False,-0.4157356491057657,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:SPT3:YAP6,C14:0,0.7071937059555926,False,-0.1079405468506042,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
GCN5:SPT3:TFC7,C14:0,0.9989947397799464,False,-0.0003620096857561,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
GCN5:YAP6:TFC7,C14:0,0.8015947275408112,False,0.0722048508978119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4:OPI1:RFX1,C14:0,2.168589568873181e-06,True,1.342472639158626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4:OPI1:RGR1,C14:0,5.208579231407604e-09,True,1.6697214064336443,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
MED4:OPI1:RPD3,C14:0,0.0025911005370083,True,0.8452646314417421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
MED4:OPI1:SPT3,C14:0,0.0005392423875038,True,0.973057227167082,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4:OPI1:YAP6,C14:0,0.0003893278063973,True,1.0287941235567049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4:OPI1:TFC7,C14:0,0.0018050312775805,True,0.9031390274621828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4:RFX1:RGR1,C14:0,7.946830256587771e-21,True,2.7875402322624128,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
MED4:RFX1:RPD3,C14:0,1.321724921943726e-10,True,1.903884125525551,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4:RFX1:SPT3,C14:0,3.557267458117566e-16,True,2.388762849603943,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4:RFX1:YAP6,C14:0,4.045864853408177e-12,True,2.003906205220278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MED4:RFX1:TFC7,C14:0,1.5940541281390277e-12,True,2.0444370699807792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4:RGR1:RPD3,C14:0,2.7183613024028465e-17,True,2.4878636957371465,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
MED4:RGR1:SPT3,C14:0,5.62160341895106e-15,True,2.2794812554993595,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
MED4:RGR1:YAP6,C14:0,5.7455494445963325e-15,True,2.27860467035617,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
MED4:RGR1:TFC7,C14:0,3.6003697602125586e-13,True,2.108056717913356,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
MED4:RPD3:SPT3,C14:0,1.257449033038017e-07,True,1.5039252279703232,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
MED4:RPD3:YAP6,C14:0,1.547598442237689e-08,True,1.614494787803756,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4:RPD3:TFC7,C14:0,8.705522301361393e-07,True,1.395830083625727,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4:SPT3:YAP6,C14:0,6.72193810739523e-10,True,1.7699901634726936,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4:SPT3:TFC7,C14:0,3.902277962280988e-10,True,1.795913873176316,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4:YAP6:TFC7,C14:0,1.981172448040563e-06,True,1.3478318513755938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OPI1:RFX1:RGR1,C14:0,0.010933206830207,True,0.7126651111970586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OPI1:RFX1:RPD3,C14:0,0.817405976383115,False,0.0643501519922886,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
OPI1:RFX1:SPT3,C14:0,0.2328448799320885,False,0.3328605404754552,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OPI1:RFX1:YAP6,C14:0,0.1510698710427321,False,0.4007625682928022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OPI1:RFX1:TFC7,C14:0,0.3579950466017813,False,0.2563417123036354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OPI1:RGR1:RPD3,C14:0,0.1647098050542491,False,0.3877849878985492,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
OPI1:RGR1:SPT3,C14:0,0.1347089260740378,False,0.4175717974824826,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OPI1:RGR1:YAP6,C14:0,0.0298169343872676,True,0.6076079318479386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OPI1:RGR1:TFC7,C14:0,0.4107985495119576,False,0.2293448247454053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OPI1:RPD3:SPT3,C14:0,0.8543233061983666,False,-0.0511724957470192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
OPI1:RPD3:YAP6,C14:0,0.4530949070475074,False,-0.2091881616644518,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
OPI1:RPD3:TFC7,C14:0,0.4078238837507587,False,-0.2308074438079526,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
OPI1:SPT3:YAP6,C14:0,0.7935328489459409,False,-0.0752056042796243,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OPI1:SPT3:TFC7,C14:0,0.3917325311010031,False,-0.2388329049987111,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OPI1:YAP6:TFC7,C14:0,0.2768928570688643,False,-0.3033061324109347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RFX1:RGR1:RPD3,C14:0,3.5660437743907346e-05,True,1.1668747744893335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RFX1:RGR1:SPT3,C14:0,0.0049059018634945,True,0.7886494074884318,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RFX1:RGR1:YAP6,C14:0,0.0002603647426318,True,1.027913330559037,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
RFX1:RGR1:TFC7,C14:0,0.0046587451824365,True,0.793352880365346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RFX1:RPD3:SPT3,C14:0,0.3834205435726161,False,0.2430570995841137,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RFX1:RPD3:YAP6,C14:0,0.0068679097502902,True,0.7574794143157817,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RFX1:RPD3:TFC7,C14:0,0.1039139039029369,False,0.4541064135764123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RFX1:SPT3:YAP6,C14:0,0.122464769181514,False,0.4312207242048513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RFX1:SPT3:TFC7,C14:0,0.0336848406549515,True,0.593898257069293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RFX1:YAP6:TFC7,C14:0,0.0015829384489338,True,0.8869777812539309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RGR1:RPD3:SPT3,C14:0,1.0008223806320885e-07,True,1.5162755195442557,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RGR1:RPD3:YAP6,C14:0,2.299088921691954e-07,True,1.5164208892913411,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RGR1:RPD3:TFC7,C14:0,6.008779278559024e-07,True,1.4170449235005291,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RGR1:SPT3:YAP6,C14:0,0.0001553194539252,True,1.0654347758009384,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RGR1:SPT3:TFC7,C14:0,9.857627373787696e-05,True,1.097589864775994,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RGR1:YAP6:TFC7,C14:0,0.0003777465529235,True,1.0001800791047544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RPD3:SPT3:YAP6,C14:0,0.3235083363223534,False,0.2753546455632212,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RPD3:SPT3:TFC7,C14:0,0.0723969029327426,False,0.5019204762750651,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RPD3:YAP6:TFC7,C14:0,0.1893121404282509,False,0.3662970729065622,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
SPT3:YAP6:TFC7,C14:0,0.2314008526640194,False,0.3338937752191517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:GCN5:MED4,C16:0,0.6390093113594404,False,-0.1309257683849388,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
FKH1:GCN5:OPI1,C16:0,1.064885817403157e-07,True,-1.4717336378487222,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:GCN5:RFX1,C16:0,2.2223173583940146e-12,True,-1.9747704801679051,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
FKH1:GCN5:RGR1,C16:0,1.1001702945278184e-08,True,-1.5875203176602697,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
FKH1:GCN5:RPD3,C16:0,7.25811819103778e-13,True,-2.021659771850828,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True
FKH1:GCN5:SPT3,C16:0,1.4786611626953513e-14,True,-2.1793978257631696,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
FKH1:GCN5:YAP6,C16:0,6.367282281077592e-14,True,-2.1211657251672857,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True
FKH1:GCN5:TFC7,C16:0,1.3670686680859462e-17,True,-2.4455047353763604,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
FKH1:MED4:OPI1,C16:0,0.0022261337656068,True,-0.8098489951956996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:MED4:RFX1,C16:0,0.0533406089301178,False,-0.509513180249815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:MED4:RGR1,C16:0,0.0078691672592498,True,-0.7025586272000715,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
FKH1:MED4:RPD3,C16:0,0.0289172422781809,True,-0.5765318955262617,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:MED4:SPT3,C16:0,0.0033130873451647,True,-0.7773374613983939,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:MED4:YAP6,C16:0,0.0085527871770186,True,-0.6950264450819349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:MED4:TFC7,C16:0,0.0094436527257187,True,-0.6859836113697715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:OPI1:RFX1,C16:0,7.282759827985379e-08,True,-1.4468085882466042,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:OPI1:RGR1,C16:0,0.0004242857382546,True,-0.9354418982682068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:OPI1:RPD3,C16:0,2.192018487603678e-09,True,-1.666008534470243,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:OPI1:SPT3,C16:0,4.51211457991326e-08,True,-1.4708053747344465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:OPI1:YAP6,C16:0,1.67451071261903e-08,True,-1.519553327044298,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:OPI1:TFC7,C16:0,7.507501246256123e-08,True,-1.4452747231697312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:RFX1:RGR1,C16:0,9.908945214979745e-08,True,-1.4312088936940373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:RFX1:RPD3,C16:0,2.924289909468436e-12,True,-1.9042022804450285,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False
FKH1:RFX1:SPT3,C16:0,3.796627741308929e-07,True,-1.3615361439353684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:RFX1:YAP6,C16:0,3.723337907556019e-07,True,-1.4047426010291977,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:RFX1:TFC7,C16:0,1.4617771578027594e-08,True,-1.5261414032346114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:RGR1:RPD3,C16:0,1.2507689918293014e-08,True,-1.533673770279664,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:RGR1:SPT3,C16:0,2.1543298897984205e-07,True,-1.391260589095649,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:RGR1:YAP6,C16:0,6.096849199131347e-07,True,-1.3362901545952828,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:RGR1:TFC7,C16:0,3.184951690685423e-10,True,-1.7036277754575528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:RPD3:SPT3,C16:0,2.891079852109009e-09,True,-1.6031178145696536,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:RPD3:YAP6,C16:0,1.0521276830369466e-10,True,-1.7524752699672037,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False
FKH1:RPD3:TFC7,C16:0,1.7778166291177842e-09,True,-1.6256721384527006,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FKH1:SPT3:YAP6,C16:0,3.318721359329746e-09,True,-1.5966754375506462,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FKH1:SPT3:TFC7,C16:0,1.4047088053971e-09,True,-1.6365142291442605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FKH1:YAP6:TFC7,C16:0,1.0417383565446824e-11,True,-1.8514170560406489,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:MED4:OPI1,C16:0,0.0007897335527015,True,-0.9445090999333268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:MED4:RFX1,C16:0,0.0013812023204807,True,-0.8994050452879431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:MED4:RGR1,C16:0,0.0004283758826627,True,-0.9919479364446993,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True
GCN5:MED4:RPD3,C16:0,0.0040451927946127,True,-0.8071352003664982,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:MED4:SPT3,C16:0,0.0003257540524916,True,-1.0125995714578813,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
GCN5:MED4:YAP6,C16:0,0.0010956507673465,True,-0.9183089307250872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:MED4:TFC7,C16:0,1.1550364031065275e-09,True,-1.7461604672971438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5:OPI1:RFX1,C16:0,0.0321447240895039,True,-0.5828719028821242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:OPI1:RGR1,C16:0,0.8957952675149476,False,-0.0355095971534379,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5:OPI1:RPD3,C16:0,0.0597195109858172,False,-0.5118132481292761,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
GCN5:OPI1:SPT3,C16:0,0.0935319448338771,False,-0.4556221128537137,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
