run_id,arm,seed,epoch,val/mean/pearson_per_feature,val/expression/pearson_per_feature,val/expression/pearson_per_instance,val/expression/loss,val/expression/pred_sd_ratio,train/expression/pearson_per_feature,train/expression/loss,train/grad_norm,train/grad_norm_clip_frac,gate/perturbation_transform.null_bias
v1grwe46,N_sink_mm,0,58,0.10092431306838989,0.10092431306838989,0.02242482639849186,0.26234570145606995,0.05069984868168831,0.062088195234537125,0.2798396646976471,0.03288399428129196,0.003288399428129196,0.02023557387292385
v1grwe46,N_sink_mm,0,59,0.1157483384013176,0.1157483384013176,0.01325727254152298,0.26259124279022217,0.02914014831185341,0.0670185536146164,0.24531985819339752,0.03469246253371239,0.0034692459739744663,0.020902559161186218
v1grwe46,N_sink_mm,0,60,0.09669584780931473,0.09669584780931473,0.024267107248306274,0.2626425325870514,0.05387285351753235,0.06865222752094269,0.2316795140504837,0.03129604086279869,0.0031296033412218094,0.02048327587544918
v1grwe46,N_sink_mm,0,61,0.10747351497411728,0.10747351497411728,0.025051230564713478,0.2623574435710907,0.05670774728059769,0.06045175716280937,0.259225457906723,0.03141390532255173,0.003141390858218074,0.020954007282853127
v1grwe46,N_sink_mm,0,62,0.10894215852022171,0.10894215852022171,0.0225879717618227,0.26223716139793396,0.06327944993972778,0.07495348900556564,0.22814583778381348,0.03209933638572693,0.0032099331729114056,0.02080514281988144
v1grwe46,N_sink_mm,0,63,0.10455987602472305,0.10455987602472305,0.022443387657403946,0.26247498393058777,0.05487341806292534,0.08053270727396011,0.2670164406299591,0.03433521091938019,0.003433520207181573,0.021224981173872948
v1grwe46,N_sink_mm,0,64,0.10554098337888718,0.10554098337888718,0.022144902497529984,0.2623882591724396,0.058536384254693985,0.07576137781143188,0.3029184341430664,0.0343715138733387,0.003437151201069355,0.021072931587696075
v1grwe46,N_sink_mm,0,65,0.09842286258935928,0.09842286258935928,0.023596245795488358,0.26249781250953674,0.07208604365587234,0.08422283828258514,0.24506881833076477,0.03129148483276367,0.0031291486229747534,0.021478282287716866
v1grwe46,N_sink_mm,0,66,0.1149437353014946,0.1149437353014946,0.02264615334570408,0.2621369957923889,0.07305791974067688,0.08741046488285065,0.2883588373661041,0.03780416399240494,0.003780416678637266,0.021571042016148567
v1grwe46,N_sink_mm,0,67,0.1224137544631958,0.1224137544631958,0.027761459350585938,0.26182833313941956,0.05378153175115585,0.08606623113155365,0.3194362223148346,0.036164749413728714,0.003616474336013198,0.022009795531630516
v1grwe46,N_sink_mm,0,68,0.1145622581243515,0.1145622581243515,0.025046659633517265,0.26171818375587463,0.07778780907392502,0.08880751579999924,0.2792704105377197,0.03263222426176071,0.0032632218208163977,0.022222140803933144
v1grwe46,N_sink_mm,0,69,0.10865600407123566,0.10865600407123566,0.02566094882786274,0.2623346149921417,0.08100461959838867,0.0898672416806221,0.2647016942501068,0.03530237451195717,0.0035302371252328157,0.022109879180788994
v1grwe46,N_sink_mm,0,70,0.10644741356372833,0.10644741356372833,0.02748381346464157,0.2620476186275482,0.06189019978046417,0.07877883315086365,0.2905377447605133,0.03497813642024994,0.0034978133626282215,0.022213375195860863
v1grwe46,N_sink_mm,0,71,0.11547784507274628,0.11547784507274628,0.02769629657268524,0.2616225779056549,0.07084960490465164,0.09098926186561584,0.22587896883487701,0.03470984473824501,0.0034709847532212734,0.022584503516554832
v1grwe46,N_sink_mm,0,72,0.12802520394325256,0.12802520394325256,0.028897536918520927,0.2616688907146454,0.06663138419389725,0.10156432539224625,0.22925569117069244,0.038641199469566345,0.0038641190622001886,0.023126965388655663
v1grwe46,N_sink_mm,0,73,0.13007748126983643,0.13007748126983643,0.030342379584908485,0.2620776295661926,0.034773364663124084,0.09377748519182205,0.2746194899082184,0.038821760565042496,0.0038821762427687645,0.02308570221066475
v1grwe46,N_sink_mm,0,74,0.14679096639156342,0.14679096639156342,0.024888673797249794,0.26122260093688965,0.06362419575452805,0.10056804865598679,0.2273014485836029,0.03597629815340042,0.003597630187869072,0.023775579407811165
v1grwe46,N_sink_mm,0,75,0.12931354343891144,0.12931354343891144,0.031167322769761086,0.2609539031982422,0.09337612986564636,0.10413175076246262,0.24657535552978516,0.03689195588231087,0.0036891947966068983,0.02307434380054474
v1grwe46,N_sink_mm,0,76,0.1383429616689682,0.1383429616689682,0.0296061672270298,0.26127123832702637,0.08707933872938156,0.11588726937770844,0.2800185978412628,0.03927897289395332,0.0039278962649405,0.023538054898381233
v1grwe46,N_sink_mm,0,77,0.1426076889038086,0.1426076889038086,0.02874634601175785,0.26085856556892395,0.07551431655883789,0.10333728790283203,0.21979385614395142,0.038380324840545654,0.003838032018393278,0.023745665326714516
v1grwe46,N_sink_mm,0,78,0.13321690261363983,0.13321690261363983,0.028493372723460197,0.2611548602581024,0.08743719756603241,0.1229572519659996,0.2733200788497925,0.04589780792593956,0.0045897820964455605,0.023136969655752182
v1grwe46,N_sink_mm,0,79,0.11285651475191116,0.11285651475191116,0.023836649954319,0.26195329427719116,0.07142132520675659,0.09271551668643951,0.25642067193984985,0.04881537705659866,0.004881539847701788,0.024513812735676765
v1grwe46,N_sink_mm,0,80,0.13187065720558167,0.13187065720558167,0.027733057737350464,0.2614262104034424,0.06546014547348022,0.10282982140779495,0.22989575564861298,0.04105231910943985,0.004105232656002045,0.025042979046702385
v1grwe46,N_sink_mm,0,81,0.11981038749217987,0.11981038749217987,0.0319729708135128,0.2621743381023407,0.09157887101173401,0.10938968509435654,0.23851899802684784,0.03949950262904167,0.003949949983507395,0.024718645960092545
v1grwe46,N_sink_mm,0,82,0.1370203047990799,0.1370203047990799,0.029544390738010406,0.2613759934902191,0.05940072610974312,0.11289599537849426,0.22450298070907593,0.03911591321229935,0.003911591600626707,0.025325113907456398
v1grwe46,N_sink_mm,0,83,0.12321888655424118,0.12321888655424118,0.03207545727491379,0.26192617416381836,0.1165565475821495,0.11999425292015076,0.2903845012187958,0.040664754807949066,0.0040664756670594215,0.025140179321169853
v1grwe46,N_sink_mm,0,84,0.14964766800403595,0.14964766800403595,0.031819459050893784,0.2607792913913727,0.08979259431362152,0.12516553699970245,0.24587492644786835,0.042304396629333496,0.00423043966293335,0.02537720277905464
v1grwe46,N_sink_mm,0,85,0.14789684116840363,0.14789684116840363,0.032428380101919174,0.26075509190559387,0.12119447439908981,0.11951365321874619,0.25841671228408813,0.04030303284525871,0.004030304029583931,0.02550686150789261
v1grwe46,N_sink_mm,0,86,0.14355619251728058,0.14355619251728058,0.03213958069682121,0.26036331057548523,0.11240530759096146,0.12947587668895721,0.22237513959407806,0.04101287201046944,0.0041012875735759735,0.026009049266576767
v1grwe46,N_sink_mm,0,87,0.1659393608570099,0.1659393608570099,0.03456863760948181,0.2599271833896637,0.11418624967336655,0.1360754817724228,0.24931700527668,0.041066646575927734,0.004106664098799229,0.026499805971980095
v1grwe46,N_sink_mm,0,88,0.15280458331108093,0.15280458331108093,0.027578316628932953,0.26224038004875183,0.07899902015924454,0.13282707333564758,0.25658562779426575,0.045247867703437805,0.004524786490947008,0.027358509600162506
v1grwe46,N_sink_mm,0,89,0.13762103021144867,0.13762103021144867,0.03281126543879509,0.26172322034835815,0.055414289236068726,0.12739121913909912,0.24027344584465027,0.04771202802658081,0.0047712018713355064,0.027324272319674492
v1grwe46,N_sink_mm,0,90,0.14178988337516785,0.14178988337516785,0.031131086871027946,0.2613331079483032,0.058872856199741364,0.12982836365699768,0.2512663006782532,0.04159705340862274,0.004159705247730017,0.027708658948540688
v1grwe46,N_sink_mm,0,91,0.13034462928771973,0.13034462928771973,0.0341646708548069,0.2614489793777466,0.12883971631526947,0.13307541608810425,0.25050461292266846,0.04499359428882599,0.004499360453337431,0.027052592486143112
v1grwe46,N_sink_mm,0,92,0.12444557994604111,0.12444557994604111,0.03014005906879902,0.2617443799972534,0.06924103200435638,0.1340145319700241,0.2393975704908371,0.04653570428490639,0.0046535697765648365,0.027745040133595467
v1grwe46,N_sink_mm,0,93,0.1688740998506546,0.1688740998506546,0.03547767177224159,0.2598387598991394,0.08996319770812988,0.12790444493293762,0.26809820532798767,0.04426266998052597,0.004426267463713884,0.028000786900520325
v1grwe46,N_sink_mm,0,94,0.12145281583070755,0.12145281583070755,0.03197135031223297,0.2622065842151642,0.11952690035104752,0.12844504415988922,0.24672061204910278,0.03788038715720177,0.0037880386225879192,0.028434136882424355
v1grwe46,N_sink_mm,0,95,0.14870665967464447,0.14870665967464447,0.030855825170874596,0.26102113723754883,0.1515546292066574,0.13581755757331848,0.24783018231391907,0.04161105677485466,0.004161105491220951,0.028014985844492912
v1grwe46,N_sink_mm,0,96,0.11417540907859802,0.11417540907859802,0.033107154071331024,0.26278793811798096,0.1840219497680664,0.13927561044692993,0.2733181416988373,0.043296296149492264,0.004329630173742771,0.02844175323843956
v1grwe46,N_sink_mm,0,97,0.1400071233510971,0.1400071233510971,0.03636816516518593,0.26081064343452454,0.13784290850162506,0.14523088932037354,0.25537800788879395,0.041667383164167404,0.004166738595813513,0.029011838138103485
v1grwe46,N_sink_mm,0,98,0.1326032131910324,0.1326032131910324,0.03300299495458603,0.26109662652015686,0.09394371509552002,0.15700073540210724,0.2666429877281189,0.0409495010972023,0.00409495085477829,0.029658371582627296
v1grwe46,N_sink_mm,0,99,0.15521691739559174,0.15521691739559174,0.0346531867980957,0.26037323474884033,0.1363217830657959,0.1553487926721573,0.23938563466072083,0.04211758077144623,0.00421175779774785,0.028631405904889107
v1grwe46,N_sink_mm,0,100,0.1288057416677475,0.1288057416677475,0.03471175581216812,0.26123422384262085,0.10737384110689163,0.1409333497285843,0.2601882219314575,0.056726302951574326,0.005672630853950977,0.028944838792085648
v1grwe46,N_sink_mm,0,101,0.14683403074741364,0.14683403074741364,0.03326886147260666,0.2612473666667938,0.10360978543758392,0.12717118859291077,0.27172142267227173,0.05128477141261101,0.005128476303070784,0.0298501867800951
v1grwe46,N_sink_mm,0,102,0.1435619741678238,0.1435619741678238,0.034849442541599274,0.26097530126571655,0.09499923139810562,0.14679239690303802,0.2289036363363266,0.05060357600450516,0.00506035890430212,0.030108030885457993
v1grwe46,N_sink_mm,0,103,0.1178550198674202,0.1178550198674202,0.0316646434366703,0.2617205083370209,0.052902039140462875,0.1517942100763321,0.2578876316547394,0.04952201992273331,0.004952202085405588,0.030904017388820648
v1grwe46,N_sink_mm,0,104,0.08792237192392349,0.08792237192392349,0.03140649199485779,0.26257240772247314,0.08818183094263077,0.13899199664592743,0.32380029559135437,0.04862465709447861,0.004862466361373663,0.030587026849389076
v1grwe46,N_sink_mm,0,105,0.10944266617298126,0.10944266617298126,0.03659975156188011,0.2619495093822479,0.14725105464458466,0.15262877941131592,0.2582578659057617,0.035071875900030136,0.00350718735717237,0.03051828034222126
v1grwe46,N_sink_mm,0,106,0.130937859416008,0.130937859416008,0.04143696278333664,0.26046207547187805,0.09831194579601288,0.1438419371843338,0.25567710399627686,0.04119100421667099,0.004119100049138069,0.031205227598547935
v1grwe46,N_sink_mm,0,107,0.1315661072731018,0.1315661072731018,0.039671968668699265,0.2602408230304718,0.1307608187198639,0.1478208750486374,0.2598094940185547,0.04224652051925659,0.004224651027470827,0.03139808028936386
v1grwe46,N_sink_mm,0,108,0.14899654686450958,0.14899654686450958,0.038330547511577606,0.2600400447845459,0.1312485933303833,0.15208841860294342,0.23754772543907166,0.04492661729454994,0.0044926609843969345,0.030813755467534065
v1grwe46,N_sink_mm,0,109,0.15534581243991852,0.15534581243991852,0.03649531677365303,0.2603345811367035,0.08716662973165512,0.15688066184520721,0.26579612493515015,0.04950636625289917,0.004950636066496372,0.03173103556036949
v1grwe46,N_sink_mm,0,110,0.128017857670784,0.128017857670784,0.038278769701719284,0.2611454725265503,0.05901524797081947,0.14932391047477722,0.21304160356521606,0.04095691069960594,0.004095689859241247,0.031959664076566696
v1grwe46,N_sink_mm,0,111,0.148790180683136,0.148790180683136,0.043157823383808136,0.26018306612968445,0.1181584969162941,0.15886346995830536,0.26659485697746277,0.038757115602493286,0.0038757126312702894,0.03242841362953186
v1grwe46,N_sink_mm,0,112,0.1318815052509308,0.1318815052509308,0.04033629968762398,0.26102975010871887,0.10765555500984192,0.16646434366703033,0.2840430736541748,0.04161699488759041,0.004161698278039694,0.03190140426158905
v1grwe46,N_sink_mm,0,113,0.15943492949008942,0.15943492949008942,0.042186785489320755,0.2598309814929962,0.09565509855747223,0.16225796937942505,0.24257227778434753,0.03966623917222023,0.003966623451560736,0.03335312008857727
v1grwe46,N_sink_mm,0,114,0.15274034440517426,0.15274034440517426,0.04347045719623566,0.25976309180259705,0.1373218297958374,0.175353541970253,0.23206478357315063,0.04143441468477249,0.004143441095948219,0.03354216739535332
v1grwe46,N_sink_mm,0,115,0.1447559893131256,0.1447559893131256,0.03338506445288658,0.2605663239955902,0.1611316204071045,0.15663768351078033,0.3142715096473694,0.05493539944291115,0.005493539851158857,0.03327503800392151
v1grwe46,N_sink_mm,0,116,0.11462834477424622,0.11462834477424622,0.035860758274793625,0.2615039348602295,0.0849253311753273,0.15683671832084656,0.2707933187484741,0.052986785769462585,0.0052986787632107735,0.03420712798833847
v1grwe46,N_sink_mm,0,117,0.13539834320545197,0.13539834320545197,0.042245473712682724,0.2603433132171631,0.12667211890220642,0.1705501824617386,0.20853492617607117,0.04402463510632515,0.004402464255690575,0.03310364484786987
v1grwe46,N_sink_mm,0,118,0.1457003653049469,0.1457003653049469,0.042525168508291245,0.26012757420539856,0.12879714369773865,0.15857061743736267,0.26467227935791016,0.04613171145319939,0.004613170400261879,0.03391364589333534
v1grwe46,N_sink_mm,0,119,0.10442498326301575,0.10442498326301575,0.04079980030655861,0.2615942060947418,0.11517945677042007,0.16509152948856354,0.2955874800682068,0.04301729425787926,0.004301729146391153,0.034474197775125504
v1grwe46,N_sink_mm,0,120,0.14045724272727966,0.14045724272727966,0.039381369948387146,0.26038047671318054,0.10924258828163147,0.17180946469306946,0.26383960247039795,0.04732723906636238,0.004732723813503981,0.03396545723080635
v1grwe46,N_sink_mm,0,121,0.14013797044754028,0.14013797044754028,0.04018687084317207,0.2604850232601166,0.13874584436416626,0.17860697209835052,0.2502482235431671,0.04341479018330574,0.004341478925198317,0.0338452085852623
v1grwe46,N_sink_mm,0,122,0.1526598036289215,0.1526598036289215,0.038634043186903,0.2598731219768524,0.10093759745359421,0.16695424914360046,0.2780943512916565,0.05166463926434517,0.005166464485228062,0.03467745706439018
v1grwe46,N_sink_mm,0,123,0.1511370986700058,0.1511370986700058,0.04473092779517174,0.2602662742137909,0.07845239341259003,0.16948838531970978,0.23325374722480774,0.04347489774227142,0.004347490146756172,0.03509845212101936
