run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,svr.kernel,svr.C,svr.gamma,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
6iehm1mi,True,100000,sum,['prot_T5_no_dubious'],rbf,10.0,0.1,10264.0,0.7308247456041614,0.7292655714692986,0.8582918951556839,0.8573304066789738,0.8377674237883465,0.8412371344224573,0.0544523684477909,0.0543904817571764,0.0057899622888388,0.005760800167263,0.0760918017189688,0.0758999352256839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grnc5bsz,True,100000,sum,['prot_T5_all'],rbf,10.0,0.1,10296.0,0.7300436515101794,0.7285449218605782,0.8578704208748559,0.8569535053820052,0.8372010191788715,0.840943566889881,0.0544899646447362,0.0544539038388833,0.0058067636302487,0.0057761344504163,0.0762021235284734,0.0760008845370656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1zowrugh,False,100000,sum,['prot_T5_all'],rbf,10.0,0.1,10299.0,0.7300418713525879,0.7285269109001747,0.8578692076743157,0.8569428020540047,0.8372004660790312,0.840934695589715,0.0544891528953828,0.0544546913511498,0.0058068019214554,0.0057765176951491,0.0762023747756951,0.076003405812826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kua3s1ws,True,100000,mean,['prot_T5_no_dubious'],rbf,10.0,0.1,10410.0,0.7022381867209544,0.7016897311231617,0.841451728921864,0.8418103134507481,0.8391443420133786,0.8410189182038712,0.0563158081669935,0.0564275341741791,0.0064048594430105,0.0063475704075334,0.0800303657558213,0.0796716411750973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z6y37l9b,True,100000,mean,['prot_T5_all'],rbf,10.0,0.1,10499.0,0.7012077830394214,0.6931516302532249,0.8408704973778678,0.8359427990532704,0.8381758878696877,0.8402141151052914,0.0563920661385121,0.0567300283639191,0.0064270234360259,0.0065292476814087,0.080168718562953,0.0808037603172572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krwvl3l9,True,100000,mean,['calm'],rbf,10.0,0.1,11460.0,0.694310063147329,0.696442519132811,0.8359420833968366,0.8367954474336196,0.8264979936712232,0.8253412933621688,0.0571847554742032,0.0570886753376218,0.0065753934566797,0.0064592227743038,0.0810887998226618,0.0803692899950213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vinax1by,True,100000,sum,['one_hot_gene'],sigmoid,0.1,0.1,10937.0,0.6906814370061456,0.6929868202121512,0.8614104229745897,0.8645135225879484,0.8594726327265056,0.8615526113214977,0.0581310772197858,0.0582786451253011,0.0066534452395782,0.0065327545782498,0.0815686535354005,0.0808254574886515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xwsp2pzo,True,100000,sum,['random_1000'],poly,0.1,0.001,12366.0,0.6797268880963356,0.6740219896607211,0.8390755784792359,0.8384658177929445,0.8503995191991748,0.8479655331413272,0.061273699464096,0.0618464579193352,0.0068890776910879,0.0069362961581135,0.0830004680172823,0.0832844292657012,0.6880335620528953,0.7056586873665487,0.6789194469772246,0.707766137218475,0.6894458988406176,0.7052037989339254,0.6772927286877446,0.7078186811194336,0.6924666762715581,0.7051306496509608,0.8447047893594846,0.857085324270435,0.8389763972857214,0.8585238372928948,0.846018089907514,0.8571202144715359,0.8364491818606689,0.858753495238763,0.8459820872955145,0.8567286885291964,0.8529973103642311,0.8573906411657053,0.8481740930775097,0.85817449296493,0.8451682737802473,0.8595208783006266,0.8458673943004897,0.8569726788863896,0.8450859870683223,0.8574566005038681,0.0065967194530144,0.0062485139138146,0.0068027336284165,0.00620074338476,0.0066202376752542,0.0062454892744006,0.0068733771822095,0.0061913783363113,0.006492205271373,0.0062623013850966,0.0611508654650178,0.0597228434619551,0.0615195814179252,0.0597048861218255,0.0611459855278036,0.0598426574802027,0.0614955526728496,0.0598747068560673,0.0608328657529576,0.0597845909923952,0.081220191165833,0.0790475421111539,0.082478685903793,0.0787447990965758,0.0813648429928694,0.0790284080214238,0.082905833221852,0.0786853120748171,0.080574222127012,0.0791347040500981,0.685231662566008,0.0067235888518534,0.7063155908578687,0.0013633647917525,0.8424261091417808,0.0044261682525441,0.857642311960565,0.0009259244081779,0.8474586117181602,0.0033390142533659,0.8579030583643039,0.0010023123350868,0.0066770546420535,0.0001566755784588,0.0062296852588766,3.151646092463387e-05,0.0612289701673108,0.0002852221209984,0.0597859369824892,7.356825292372104e-05,0.0817087550822719,0.0009578523887378,0.0789281530708137,0.0001997238933653
m033m3p3,True,100000,sum,['random_1000'],rbf,0.1,0.001,13218.0,0.6675074547183965,0.6633397179368286,0.8399316337553873,0.838790605494229,0.8211115861667799,0.8223985595944517,0.0634800429271901,0.0637105525076793,0.0071519178195686,0.0071635979943363,0.0845690121709405,0.0846380410591854,0.6759207544211494,0.6833048322729245,0.6659881438473739,0.685708585799049,0.6720006312516353,0.6837997817717495,0.665056040860306,0.685611398681917,0.6777755519214758,0.6827208626340282,0.8460606298481741,0.8516563666567798,0.8394639156872362,0.8527726197839268,0.8453452732793817,0.8520426306894149,0.8390208622032979,0.8533728846099207,0.8477232030128622,0.8511314761507338,0.8239260616668058,0.8263538862104531,0.8173523484381181,0.8267507511490042,0.8123224844726492,0.8284466403217109,0.8214742699706791,0.8264761840992397,0.8181626228666002,0.8272756798581398,0.0068528521135043,0.0067230595130382,0.0070767091458763,0.0066687699671218,0.0069921272021235,0.0066989502048062,0.0071340077238051,0.0066619549218328,0.0068023433526439,0.0067382302671921,0.0632663431715239,0.0625974729975855,0.0639737584813248,0.0624784743327834,0.0638271440797658,0.0626434873914992,0.0634415940070558,0.0626120969958097,0.0629799353493848,0.0626473288775008,0.082781955240888,0.0819942651228625,0.0841231784104495,0.0816625371092635,0.0836189404508546,0.0818471148227366,0.0844630553781066,0.0816207995662433,0.0824763199509045,0.0820867240617638,0.6713482244603881,0.0057220241565054,0.6842290922319336,0.0013613405892584,0.8435227768061905,0.0040046023663371,0.8521951955781553,0.0008895900517952,0.8186475574829706,0.0044094270190369,0.8270606283277095,0.0008521091113575,0.0069716079075906,0.0001419457997213,0.0066981929747982,3.31693109930363e-05,0.063497755017811,0.0004061770433421,0.0625957721190357,6.885312596191889e-05,0.0834926898862406,0.0008504727734601,0.081842288136574,0.0002026307240958
3frfp6gd,True,100000,mean,['fudt_upstream'],rbf,10.0,0.1,12635.0,0.6660677747618772,0.678356672348237,0.8202943540070221,0.8291801083225079,0.8133211501980842,0.818085442448782,0.0608585353719503,0.0598323960036169,0.0071828853491618,0.0068440609707131,0.0847519046934157,0.0827288400179355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08ogw4hg,True,100000,mean,['fudt_downstream'],rbf,10.0,0.1,13417.0,0.6644152623795702,0.6578541227202375,0.8196217281191552,0.8152691535322534,0.8073561542489897,0.8037615566823306,0.0612887005412582,0.0612898243048039,0.0072184309062631,0.0072803227788891,0.0849613494847108,0.0853248075233057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4sqwilww,True,100000,sum,['calm'],rbf,1.0,0.1,14357.0,0.6612602427994829,0.6627184669091362,0.8253080246975333,0.8264540280687965,0.8067756773473307,0.8026316602490259,0.0625643423634783,0.062963247689265,0.0072862954075162,0.0071768172329964,0.0853597997157695,0.0847160978385832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jr5vope3,False,100000,sum,['esm2_t33_650M_UR50D_no_dubious'],rbf,10.0,0.1,15038.0,0.6516595562730065,0.6569055418268286,0.8125620496438847,0.8154639160477034,0.7883299644984785,0.795720812747865,0.0628955469972473,0.0624505053561488,0.0074928062662504,0.0073005070790502,0.086560997373242,0.0854430048573333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iau44yhr,True,100000,sum,['esm2_t33_650M_UR50D_no_dubious'],rbf,10.0,0.1,15029.0,0.6516496474825212,0.6568715590868301,0.8125584714874562,0.8154464059620744,0.7883160402186182,0.7956760982711396,0.0628934398277344,0.062456321843593,0.0074930194044282,0.0073012301779754,0.086562228508907,0.0854472362219833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0w5exdu,True,100000,sum,['esm2_t33_650M_UR50D_all'],rbf,10.0,0.1,15054.0,0.6515694674098191,0.6564761688041333,0.8125165045267928,0.8152258578445502,0.7881848448197918,0.7952425076921183,0.0628959162534521,0.06247159729036,0.0074947440785566,0.0073096434574355,0.0865721899836006,0.0854964528938803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7u45xv3,False,100000,sum,['esm2_t33_650M_UR50D_all'],rbf,10.0,0.1,15045.0,0.6515475613697825,0.6564449871951903,0.8124998576302693,0.8152044280864991,0.7881756727028452,0.7952320329073891,0.0628965526477253,0.0624739235256663,0.0074952152776867,0.0073103069527249,0.086574911364013,0.0855003330562221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lnwjo7fr,True,100000,sum,['fudt_upstream'],rbf,10.0,0.1,14297.0,0.6511661121749284,0.6593080051989092,0.8117741519595192,0.8166772251789319,0.7921690567443636,0.7958897480843793,0.0628397775361259,0.0619641649321276,0.0075034202535054,0.007249386460698,0.0866222849704706,0.0851433289265698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x1olrcr8,False,100000,sum,['fudt_upstream'],rbf,10.0,0.1,14284.0,0.6511302741442628,0.6592402206814907,0.8117233845375909,0.8166057271016263,0.7921119987275668,0.7957985481494247,0.0628417083627807,0.0619617936171099,0.0075041911298867,0.007250828807951,0.086626734498576,0.0851517986184147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37u0ho5d,False,100000,sum,['calm'],rbf,10.0,0.1,14980.0,0.6497547042111084,0.6543848421424672,0.812792105531641,0.8151290020066606,0.7918987545025561,0.787599819682667,0.0633007424618746,0.0634850242490439,0.007533779652266,0.0073541435790037,0.0867973481868312,0.0857563034359793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oq94a16s,True,100000,sum,['calm'],rbf,10.0,0.1,14987.0,0.6497414589387525,0.6543583953446126,0.8127806745711891,0.8151116620739981,0.7918922756554765,0.7875733799433912,0.0632998369685386,0.0634884552994985,0.0075340645582006,0.0073547063250066,0.0867989893846736,0.0857595844498249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vrwi7c7f,True,100000,sum,['random_1000'],rbf,1.0,0.01,17113.0,0.6253794154017166,0.6247225583142304,0.8446770917630784,0.8471677248331401,0.8442192943843551,0.8480581901426487,0.0710279850176981,0.0710844513999277,0.0080580923469923,0.0079853100345095,0.0897668777834696,0.0893605619639309,0.6336075239913485,0.7726727419705384,0.6183600288939609,0.7718027500068918,0.6244795060889321,0.7718014181214335,0.6177889080368207,0.7712957719782849,0.6300290874725862,0.7729059888872356,0.8525771991671565,0.9325357634556392,0.843815658795376,0.9330657221168496,0.8488823234758841,0.9328775205726658,0.8421644447373332,0.9328166892917268,0.8505378534626918,0.9326873378404704,0.847004174369945,0.903019239777516,0.8464909080929971,0.903285461352979,0.8389783832898952,0.904675656144028,0.8437920356008675,0.9028279845687052,0.8447009866629219,0.903178046071638,0.0077475910223849,0.0048258857109717,0.0080858060102033,0.0048419870813296,0.0080051588832319,0.0048345663560182,0.0081407555138263,0.0048462865737671,0.0078102986676205,0.0048229195019937,0.0705544922088496,0.0617733759063927,0.0718667089563551,0.0619542510574048,0.0714396345640483,0.0619022322468509,0.0714313838234942,0.0619827492548285,0.0705374147788836,0.0618186970091984,0.0880204011714612,0.0694685951417739,0.0899211099253304,0.0695843882011594,0.089471553486189,0.0695310459867979,0.0902261354255317,0.0696152754341109,0.0883758941545747,0.0694472425802044,0.6248530108967296,0.0069934458349958,0.7720957341928769,0.0006711653807248,0.8475954959276883,0.0044416845325782,0.9327966066554704,0.0001995948112163,0.8441932976033254,0.0031935142410689,0.9033972775829732,0.0007351571581414,0.0079579220194534,0.0001717887550078,0.004834329044816,1.0039321345180749e-05,0.0711659268663262,0.0005927391125173,0.0618862610949351,8.873506798812485e-05,0.0892030188326174,0.0009640089478066,0.0695293094688093,7.219423999688003e-05
4fhxyuad,True,100000,sum,['random_1000'],rbf,0.1,0.01,16122.0,0.6213688509943434,0.6209147409362459,0.8433206300099344,0.8472011151133877,0.8493353459807931,0.8542922024624094,0.0701138655107313,0.070484068657247,0.0081443596256386,0.0080663343619548,0.0902461058752046,0.0898127739353088,0.633227240249697,0.7167961119663564,0.6144132353988615,0.7180587149069242,0.6243799574667761,0.7166642478550378,0.6152476360925814,0.7184140996234334,0.628578036553523,0.7169902494523959,0.8545153669878037,0.906356395278746,0.8424432541830271,0.907420602273758,0.8512492129635244,0.907215314608532,0.8419298437491998,0.9079729197850054,0.8523145835896163,0.9069048321585254,0.8542765726432542,0.8986886383881171,0.8506753332819361,0.8990426431111569,0.8475137477798949,0.9008322956195484,0.8500888034517663,0.8991790676382133,0.8517775794489068,0.8996886320781126,0.0077556323526406,0.0060120797145059,0.0081694267233881,0.0059823510588115,0.0080072810111847,0.0060026906543445,0.0081948823406694,0.0059668593806123,0.0078409311867621,0.0060104325890508,0.0698561266983937,0.0640517415499666,0.0710767172360412,0.0641166602310276,0.0704918718852807,0.0641295733842064,0.0705899512549574,0.0641152900135248,0.0698220637504279,0.0640969112263646,0.0880660681116208,0.0775376019393556,0.0903848810553409,0.0773456595990464,0.089483411933077,0.0774770330765481,0.0905255894245902,0.0772454489313926,0.0885490326698272,0.0775269797493158,0.6231692211522878,0.0082356498074541,0.7173846847608296,0.0007960901455479,0.8484904522946343,0.005876744999081,0.9071740128209131,0.0006003584777974,0.8508664073211516,0.0024668281879872,0.8994862553670296,0.0008336860431143,0.007993630722929,0.0001946491397332,0.005994882679465,1.962682455742657e-05,0.0703673461650202,0.0005307883882008,0.064102035281018,3.0428767404306707e-05,0.0894017966388912,0.0010894268374698,0.0774265446591317,0.000126795172103
x29xlz53,False,100000,sum,['fudt_downstream'],rbf,10.0,0.1,16967.0,0.6155716874466337,0.6142584786211633,0.7906061851423483,0.7904086157595545,0.7640541553695729,0.7593275009778051,0.06672860378066,0.066940136637884,0.0082690566688301,0.0082079690896331,0.0909343536229851,0.0905978426323339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9sywuicf,True,100000,sum,['fudt_downstream'],rbf,10.0,0.1,16965.0,0.6155161163399379,0.6142397032259606,0.7905702079016796,0.7903927595926312,0.7640113933278567,0.7593199231153026,0.066732930513352,0.0669429252409739,0.008270252003865,0.0082083686003285,0.090940925901736,0.0906000474631696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6405jq00,True,100000,sum,['calm'],rbf,1.0,0.01,14816.0,0.6137542812632191,0.612409712842104,0.7971587418164572,0.7962395605002024,0.7904175496479076,0.787458275357106,0.0653984430309796,0.0657334903549113,0.0083081490931656,0.0082473078995031,0.0911490487781725,0.0908146898882728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r221ix47,True,100000,sum,['calm'],rbf,0.1,0.1,15569.0,0.6052682341964064,0.6065896953890971,0.8026479145997568,0.8046481311944637,0.8002728305386984,0.7961347344467076,0.0673082664165478,0.0677483560235613,0.0084906840464935,0.0083711486599809,0.0921449078706659,0.0914939815505966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
